"","X","lon","lat","date","bot_depth","depth","depth_flag","temp","temp_flag","salt","salt_flag","pressure","profile_num","EPU","NYB","STRATA","surf_dens","c50_dens","depth50"
"46795",46795,-73.3199996948242,40.4000015258789,20210923,31,2.97688460350037,0,22.1900005340576,0,31.8600006103516,0,3,589,"MAB","NYB",1010,1021.79446010987,1022.90138502785,27.7825698852539
"46821",46821,-73.4733352661133,40.4466667175293,20210923,26,2.97687172889709,0,22.2399997711182,0,31.742000579834,0,3,590,"MAB","NYB",3110,1021.69112097014,1022.7789546986,22.8215770721436
"46842",46842,-73.2566680908203,40.5216674804688,20210923,25,3.96912574768066,0,22.2099990844727,0,31.8449993133545,0,4,591,"MAB","NYB",3110,1021.78189833195,1022.16980736593,21.8292388916016
"46860",46860,-73.0366668701172,40.6150016784668,20210923,22,1.98455560207367,0,21.6900005340576,0,31.7490005493164,0,2,592,"MAB","NYB",3080,1021.84344478055,1022.06621246151,18.8524990081787
"46878",46878,-72.6066665649414,40.7533340454102,20210923,26,1.98453044891357,0,21.4300003051758,0,31.6049995422363,0,2,593,"MAB","NYB",3080,1021.80478671448,1022.05646106524,23.8130950927734
"46901",46901,-72.5250015258789,40.7783317565918,20210923,26,1.98452603816986,0,21.5599994659424,0,31.5030002593994,0,2,594,"MAB","NYB",3080,1021.69211724625,1022.51455462574,23.8130416870117
"46924",46924,-72.4383316040039,40.814998626709,20210923,25,1.98451948165894,0,21.3700008392334,0,31.5779991149902,0,2,595,"MAB","NYB",3050,1021.80050204932,1022.18841338462,21.8286552429199
"46945",46945,-72.2033309936523,40.8983345031738,20210924,23,3.96898937225342,0,21.4599990844727,0,31.431999206543,0,4,596,"Not in NES","NYB",3050,1021.67406360327,1021.74392095415,17.8598442077637
"46960",46960,-72.1183319091797,40.9249992370605,20210924,24,3.9689793586731,0,21.5799999237061,0,31.2810001373291,0,4,597,"Not in NES","NYB",3050,1021.52693052373,1022.51307031449,19.8441257476807
"46977",46977,-72.0066680908203,40.9249992370605,20210924,29,0.992252051830292,0,21.2900009155273,0,32.0830001831055,0,1,598,"Not in NES","NYB",3050,1022.20129959944,1022.87295607207,24.8048553466797
"47002",47002,-72.1116638183594,40.7516670227051,20210924,44,0.992267847061157,0,21.8600006103516,0,33.0540008544922,0,1,599,"MAB","NYB",1050,1022.78303473849,1024.60196941081,40.6790390014648
"47043",47043,-72.1683349609375,40.4366683959961,20210924,61,0.99229633808136,0,22.8999996185303,0,34.1469993591309,0,1,600,"MAB","NYB",1060,1023.31979920298,1025.66123795627,49.6089248657227
"47101",47101,-72.2966690063477,40.3033332824707,20210924,57,0.99230831861496,0,23.3299999237061,0,34.5180015563965,0,1,601,"MAB","NYB",1020,1023.47706997784,1026.0564842363,49.6095237731934
"47154",47154,-72.7616653442383,40.5366668701172,20210924,41,0.992287158966064,0,21.4799995422363,0,31.556999206543,0,1,602,"MAB","NYB",1010,1021.75043621425,1024.44915134604,34.7271881103516
"47189",47189,-72.995002746582,40.3199996948242,20210924,41,0.992306768894196,0,21.5799999237061,0,32.1990013122559,0,1,603,"MAB","NYB",1010,1022.21070140215,1024.29889352354,37.7042694091797
"47225",47225,-73.0766677856445,40.1866683959961,20210924,44,1.98463296890259,0,21.6499996185303,0,32.0379981994629,0,2,604,"MAB","NYB",1010,1022.0737289377,1024.67462836833,40.6811294555664
"47265",47265,-73.1800003051758,40.0133323669434,20210924,46,0.992334544658661,0,21.9500007629395,0,32.7799987792969,0,1,605,"MAB","NYB",1010,1022.55015487497,1025.28192317577,41.6739082336426
"47307",47307,-73.4866638183594,40.0550003051758,20210925,70,0.992330729961395,0,22.0599994659424,0,32.0629997253418,0,1,606,"MAB","NYB",1020,1021.97569115841,1024.60424339949,49.6106414794922
"47374",47374,-73.1616668701172,39.8383331298828,20210925,50,0.992350220680237,0,22.0499992370605,0,32.7089996337891,0,1,607,"MAB","NYB",1010,1022.46857783722,1025.49092860026,45.6431312561035
"47419",47419,-72.7399978637695,39.7299995422363,20210925,71,2.97706580162048,0,23.1900005340576,0,34.1689987182617,0,3,608,"MAB","NYB",1020,1023.26178542438,1026.16394798855,49.6121101379395
"47484",47484,-72.6266632080078,39.5733337402344,20210925,79,1.98474359512329,0,23.1000003814697,0,34.1549987792969,0,2,609,"MAB","NYB",1020,1023.27278391037,1026.40691279736,49.6128158569336
"47561",47561,-72.5166702270508,39.406665802002,20210925,127,3.96952724456787,0,23.3099994659424,0,34.0359992980957,0,4,610,"MAB","NYB",1030,1023.13066082484,1026.18669018163,49.6135597229004
"47682",47682,-72.288330078125,39.3549995422363,20210925,205,0.992393732070923,0,23.7099990844727,0,34.4339981079102,0,1,611,"Not in NES","NYB",1040,1023.30259338452,1026.11675713051,49.6137962341309
"47885",47885,-72.2716674804688,39.5750007629395,20210925,120,2.97710752487183,0,24.5300006866455,0,35.4550018310547,0,3,612,"MAB","NYB",1030,1023.84041406866,1026.06924898787,49.6128044128418
"48001",48001,-72.2399978637695,39.6916656494141,20210925,120,1.98472225666046,0,24.2800006866455,0,35.1860008239746,0,2,613,"MAB","NYB",1030,1023.70751176791,1025.85528847269,49.6122779846191
"48116",48116,-72.4333343505859,39.5433349609375,20210925,306,1.98474884033203,0,24.4799995422363,0,35.3359985351562,0,2,614,"MAB","NYB",1040,1023.76110058823,1026.13390154833,49.6129455566406
"48392",48392,-72.5066680908203,39.7716674804688,20210925,70,0.992356300354004,0,23.5200004577637,0,34.4109992980957,0,1,615,"MAB","NYB",1020,1023.34072654369,1026.32753795205,49.6119232177734
"48455",48455,-72.4316635131836,39.8616676330566,20210926,77,0.992348194122314,0,23.5300006866455,0,34.4580001831055,0,1,616,"MAB","NYB",1020,1023.37341203532,1026.071745427,49.611515045166
"48527",48527,-72.3833312988281,39.8050003051758,20210926,85,2.97704553604126,0,23.5599994659424,0,34.5820007324219,0,3,617,"MAB","NYB",1020,1023.46724244245,1026.26659472424,49.6117706298828
"48606",48606,-72.0699996948242,39.843334197998,20210926,97,3.96937084197998,0,23.8299999237061,0,34.7859992980957,0,4,618,"MAB","NYB",1020,1023.54685002728,1025.92240101181,49.6116027832031
"48697",48697,-72.0116653442383,39.7733345031738,20210926,134,3.96939563751221,0,23.9300003051758,0,35.0089988708496,0,4,619,"MAB","NYB",1030,1023.68618542797,1025.68813932838,49.6119117736816
"48825",48825,-71.7533340454102,39.8633346557617,20210926,218,2.97702956199646,0,22.7399997711182,0,34.2849998474121,0,3,620,"MAB","NYB",1040,1023.47884951296,1025.89471312987,49.6115074157715
"49040",49040,-71.629997253418,39.9016647338867,20210926,203,0.992344617843628,0,23.4799995422363,0,34.8250007629395,0,1,621,"MAB","NYB",1080,1023.66604124232,1026.2109344481,49.6113395690918
"49238",49238,-71.5366668701172,39.9449996948242,20210926,133,0.992340624332428,0,22.7999992370605,0,34.3660011291504,0,1,622,"MAB","NYB",1070,1023.51447911793,1026.06489419568,49.611141204834
"49369",49369,-71.4433364868164,40.3666648864746,20210926,79,0.992302715778351,0,22.9200000762939,0,34.556999206543,0,1,623,"MAB","NYB",1060,1023.62496774439,1026.19263342349,49.6092414855957
"49530",49530,-70.9700012207031,40.091667175293,20210927,167,2.97696805000305,0,23.4699993133545,0,34.7480010986328,0,3,625,"MAB","NYB",1070,1023.61927562637,1026.2276950531,49.6104774475098
"49690",49690,-71.163330078125,40.0116653442383,20210927,272,2.97698974609375,0,24.1299991607666,0,35.3129997253418,0,3,626,"MAB","NYB",1080,1023.85268403167,1025.93157649909,49.61083984375
"50814",50814,-71.5183334350586,40.7333335876465,20210929,65,0.992269515991211,0,20.75,0,32.9650001525879,0,1,635,"MAB","NYB",1060,1023.01683687187,1025.77397400297,49.6075820922852
"50875",50875,-71.8399963378906,40.9933319091797,20210929,25,0.992245852947235,0,20.5599994659424,0,31.1639995574951,0,1,636,"MAB","NYB",3020,1021.69723120422,1021.9567566248,16.8675270080566
"50892",50892,-71.6849975585938,41.0250015258789,20211013,44,0.992243051528931,0,18.7199993133545,0,32.6720008850098,0,1,637,"MAB","NYB",1050,1023.31726705294,1024.44144525,39.6859664916992
"51276",51276,-71.336669921875,40.4150009155273,20211016,77,0.992298245429993,0,20.9099998474121,0,34.576000213623,0,1,650,"MAB","NYB",1060,1024.19989964738,1025.54784539034,49.6090202331543
"51350",51350,-71.8333358764648,40.7416648864746,20211016,56,0.992268621921539,0,19.2000007629395,0,33.1479988098145,0,1,651,"MAB","NYB",1050,1023.56000136242,1025.01669331379,49.6075401306152
"51403",51403,-72.336669921875,40.1650009155273,20211016,69,0.992320835590363,0,19.6499996185303,0,33.5859985351562,0,1,652,"MAB","NYB",1020,1023.77889809573,1025.56931891838,49.6101493835449
"51468",51468,-72.2600021362305,40.0083351135254,20211016,79,0.992335021495819,0,19.4500007629395,0,33.4809989929199,0,1,653,"MAB","NYB",1020,1023.75030990584,1025.76353916995,49.6108589172363
"51542",51542,-72.4166641235352,39.9949989318848,20211016,69,0.992336213588715,0,20.5,0,34.0929985046387,0,1,654,"MAB","NYB",1020,1023.94221167837,1025.56180716976,49.6109161376953
"51606",51606,-72.7466659545898,39.9966659545898,20211016,56,0.992336094379425,0,20.75,0,34.2589988708496,0,1,655,"MAB","NYB",1010,1024.00171400646,1025.59188337934,49.610912322998
"51659",51659,-72.504997253418,39.8366661071777,20211016,65,0.992350518703461,0,20.6700000762939,0,34.3540000915527,0,1,656,"MAB","NYB",1020,1024.09553748199,1025.94014798135,49.6116333007812
"51721",51721,-72.2483367919922,39.5066680908203,20211016,247,0.992380142211914,0,22.2999992370605,0,35.2029991149902,0,1,657,"MAB","NYB",1040,1024.29191821989,1026.20038384968,49.6131134033203
"51923",51923,-72.2399978637695,39.5,20211016,289,0.992380738258362,0,22.2700004577637,0,35.189998626709,0,1,658,"Not in NES","NYB",1040,1024.29052700542,1026.21196900107,49.6131439208984
"52204",52204,-72.5816650390625,39.0133323669434,20211017,982,3.96966862678528,0,22.1800003051758,0,34.8610000610352,0,4,659,"Not in NES","NYB",NA,1024.07905114981,1025.06192588328,49.6153259277344
"52722",52722,-72.7483367919922,39.0499992370605,20211017,184,2.97724890708923,0,22.3700008392334,0,35.1370010375977,0,3,660,"MAB","NYB",NA,1024.23065390082,1025.86187484077,49.615161895752
"52897",52897,-73.0833358764648,39.3283348083496,20211017,62,0.992396175861359,0,20.6700000762939,0,33.8880004882812,0,1,661,"MAB","NYB",1740,1023.74070697703,1025.88454721466,49.6139144897461
"52954",52954,-73.3850021362305,39.3616676330566,20211017,49,3.96954393386841,0,20.3899993896484,0,33.2389984130859,0,4,662,"MAB","NYB",1730,1023.33412255416,1024.5538475551,44.6529235839844
"53134",53134,-73.25,38.9116668701172,20211020,63,0.992433428764343,0,20.1100006103516,0,35.0120010375977,0,1,665,"MAB","NYB",1740,1024.74620685023,1026.02972875743,49.615779876709
"53296",53296,-73.5849990844727,40.4949989318848,20211021,24,0.992291033267975,0,18.3600006103516,0,30.6550006866455,0,1,670,"MAB","NYB",3110,1021.86521110976,1023.54846661231,17.8605003356934
"53314",53314,-73.0066680908203,40.526668548584,20211021,32,0.992288112640381,0,18.8500003814697,0,32.0369987487793,0,1,671,"MAB","NYB",1010,1022.79995566455,1023.36484049352,24.805757522583
"53339",53339,-72.6733322143555,40.4099998474121,20211021,46,0.992298662662506,0,18.7700004577637,0,33.1479988098145,0,1,672,"MAB","NYB",1010,1023.66841677246,1025.23118252173,41.6724014282227
"53381",53381,-72.5849990844727,40.3300018310547,20211021,51,0.992305994033813,0,18.9699993133545,0,33.6240005493164,0,1,673,"MAB","NYB",1010,1023.98174483235,1025.22803870729,46.6331787109375
"53428",53428,-72.1650009155273,40.5816650390625,20211021,53,0.992283225059509,0,18.5900001525879,0,33.048999786377,0,1,674,"MAB","NYB",1050,1023.63766340032,1025.1928569303,46.6321105957031
"53475",53475,-72.0116653442383,40.4966659545898,20211021,62,0.992290854454041,0,18.4200000762939,0,32.8979988098145,0,1,675,"MAB","NYB",1060,1023.56435183172,1025.4574154826,49.6086502075195
"53532",53532,-72,40.2533340454102,20211021,62,0.992312848567963,0,18.8799991607666,0,33.7779998779297,0,1,676,"MAB","NYB",1060,1024.12211926667,1025.56754012028,49.609748840332
"53588",53588,-71.841667175293,40.0900001525879,20211021,81,0.992327511310577,0,19.6900005340576,0,34.7789993286133,0,1,677,"MAB","NYB",1060,1024.67876072757,1025.46653981242,49.6104850769043
"53664",53664,-71.2483367919922,40.0016670227051,20211022,260,0.992335617542267,0,19.2900009155273,0,34.1119995117188,0,1,678,"MAB","NYB",1080,1024.27298697386,1026.43762606416,49.6108894348145
"53864",53864,-71.25,40,20211022,260,0.992335736751556,0,19.2999992370605,0,34.0900001525879,0,1,679,"MAB","NYB",1080,1024.25362699446,1026.4429197449,49.6108932495117
"54117",54117,-70.625,39.8366661071777,20211022,878,0.992350518703461,0,23.4400005340576,0,35.6749992370605,0,1,680,"MAB","NYB",NA,1024.32196320968,1026.30486145957,49.6116333007812
"54318",54318,-70.620002746582,39.8283348083496,20211022,878,2.9770393371582,0,22.9300003051758,0,35.5880012512207,0,3,681,"Not in NES","NYB",NA,1024.41285160685,1026.07778491444,49.6116676330566
"55405",55405,-71.2900009155273,40.1883316040039,20210617,94,0.992318749427795,0,18.6200008392334,0,33.8409996032715,0,1,690,"MAB","NYB",1060,1024.23556908625,1026.16193600513,49.6100425720215
"55496",55496,-71.716667175293,39.564998626709,20210617,1246,0.992374956607819,0,20.9400005340576,0,34.648998260498,0,1,691,"Not in NES","NYB",NA,1024.24734624232,1026.53286640007,49.6128540039062
"55698",55698,-72.2399978637695,39.5383338928223,20210617,138,0.99237722158432,0,20.7900009155273,0,34.5019989013672,0,1,692,"MAB","NYB",1030,1024.17596671823,1026.30490442209,49.6129684448242
"55829",55829,-72.4066696166992,39.4900016784668,20210618,124,1.98475849628448,0,18.9200000762939,0,33.6110000610352,0,2,693,"MAB","NYB",1030,1023.98883014334,1026.48409659336,49.6131858825684
"55928",55928,-72.3716659545898,39.4983329772949,20210618,124,1.9847571849823,0,19.0200004577637,0,33.6800003051758,0,2,694,"MAB","NYB",1040,1024.01625647741,1026.34761400832,49.613151550293
"56028",56028,-72.3466644287109,39.5033340454102,20210618,124,2.97712707519531,0,19.1100006103516,0,33.7249984741211,0,3,695,"MAB","NYB",1040,1024.03217582924,1026.39207359107,49.6131286621094
"56127",56127,-72.3283309936523,39.5033340454102,20210618,124,2.97712707519531,0,19.1900005340576,0,33.9420013427734,0,3,696,"MAB","NYB",NA,1024.17751704936,1026.35694632693,49.6131286621094
"56226",56226,-72.3166656494141,39.5233345031738,20210618,294,2.97712182998657,0,18.2000007629395,0,33.4000015258789,0,3,697,"MAB","NYB",1040,1024.01123162976,1026.43802233294,49.6130409240723
"56326",56326,-72.3083343505859,39.531665802002,20210618,294,2.9771192073822,0,18.3099994659424,0,33.3400001525879,0,3,698,"MAB","NYB",1030,1023.93825788364,1026.46961252993,49.6129989624023
"56426",56426,-72.2949981689453,39.5299987792969,20210618,294,2.97712016105652,0,17.8199996948242,0,33.451000213623,0,3,699,"MAB","NYB",1030,1024.14302714056,1026.31567189304,49.6130142211914
"56526",56526,-72.2733306884766,39.5283317565918,20210618,294,1.98475170135498,0,18.3899993896484,0,33.382999420166,0,2,700,"MAB","NYB",1030,1023.94698393361,1026.42937317308,48.6208724975586
"56574",56574,-72.1883316040039,39.5800018310547,20210618,137,0.992373466491699,0,17.8299999237061,0,33.181999206543,0,1,701,"MAB","NYB",1030,1023.92584609562,1026.28966249302,49.6127815246582
"56686",56686,-72.2016677856445,39.5816650390625,20210618,137,0.992373406887054,0,18.4799995422363,0,33.5470008850098,0,1,702,"MAB","NYB",1030,1024.04568224571,1026.46959505568,49.6127777099609
"56798",56798,-72.216667175293,39.5849990844727,20210618,137,0.992373108863831,0,18.7800006866455,0,33.6539993286133,0,1,703,"MAB","NYB",1030,1024.05253693644,1026.45059462944,49.6127624511719
"56910",56910,-72.2266693115234,39.5883331298828,20210618,137,0.992372810840607,0,18.6200008392334,0,33.5419998168945,0,1,704,"MAB","NYB",1030,1024.00699894411,1026.39608698834,49.6127471923828
"57021",57021,-72.2366638183594,39.591667175293,20210618,137,0.992372512817383,0,18.3899993896484,0,33.3940010070801,0,1,705,"MAB","NYB",1030,1023.95099843406,1026.35540395985,49.6127319335938
"57133",57133,-72.25,39.5950012207031,20210618,137,0.992372214794159,0,18.3099994659424,0,33.2929992675781,0,1,706,"MAB","NYB",1030,1023.89351208584,1026.28068343562,49.6127166748047
"57240",57240,-72.2616653442383,39.5999984741211,20210618,137,2.97710084915161,0,18.0499992370605,0,33.193000793457,0,3,707,"MAB","NYB",1030,1023.88959620092,1026.36337736981,49.6126937866211
"57342",57342,-72.2466659545898,39.5666656494141,20210618,130,0.992374837398529,0,18.4200000762939,0,33.6129989624023,0,1,708,"MAB","NYB",1030,1024.11104061788,1026.28895762141,49.612850189209
"57468",57468,-72.4150009155273,39.1766662597656,20210618,662,0.992409706115723,0,21.4699993133545,0,35.1339988708496,0,1,709,"MAB","NYB",NA,1024.47144963518,1026.62766487623,49.6145896911621
"57671",57671,-72.7233352661133,38.7249984741211,20210618,2197,0.99245023727417,0,20,0,34.6040000915527,0,1,710,"Not in NES","NYB",NA,1024.46406469636,1026.67094449503,49.6166191101074
"57944",57944,-72.908332824707,38.8533325195312,20210619,394,0.992438733577728,0,18.7600002288818,0,33.4910011291504,0,1,712,"MAB","NYB",NA,1023.93299914681,1026.77122602081,49.6160430908203
"58044",58044,-72.8916702270508,38.843334197998,20210619,394,1.98487460613251,0,18.9699993133545,0,33.681999206543,0,2,713,"MAB","NYB",NA,1024.03043742898,1026.67830648034,49.6160888671875
"58144",58144,-72.9316635131836,38.8899993896484,20210619,238,0.992435455322266,0,18.6299991607666,0,33.3030014038086,0,1,714,"MAB","NYB",1760,1023.82183017695,1026.72917785513,49.6158790588379
"58244",58244,-72.9183349609375,38.8833351135254,20210619,238,0.992436051368713,0,18.7999992370605,0,33.3219985961914,0,1,715,"MAB","NYB",1760,1023.79383730549,1026.77747100403,49.615909576416
"58345",58345,-72.908332824707,38.8766670227051,20210619,238,1.98486864566803,0,18.9799995422363,0,33.4539985656738,0,2,716,"MAB","NYB",NA,1023.85375720036,1026.7272535255,49.6159400939941
"58446",58446,-72.8933334350586,38.8666648864746,20210619,238,0.992437601089478,0,19.2199993133545,0,33.6189994812012,0,1,717,"MAB","NYB",NA,1023.91446848071,1026.70332640049,49.6159858703613
"58547",58547,-72.879997253418,38.8583335876465,20210619,238,0.99243825674057,0,19.4899997711182,0,33.7900009155273,0,1,718,"MAB","NYB",NA,1023.97582049978,1026.68365061998,49.6160202026367
"58648",58648,-72.7300033569336,38.7683334350586,20210619,1941,0.992446303367615,0,20.0599994659424,0,34.6500015258789,0,1,719,"Not in NES","NYB",NA,1024.48334567605,1026.8075605412,49.6164207458496
"59037",59037,-73.5149993896484,39.5800018310547,20210622,37,0.992373466491699,0,19.7399997711182,0,31.7789993286133,0,1,727,"MAB","NYB",1730,1022.37815843132,1024.91593869635,32.7457847595215
"59070",59070,-73.4016647338867,39.5466651916504,20210622,35,0.992376565933228,0,19.8099994659424,0,31.7189998626709,0,1,728,"MAB","NYB",1730,1022.31447591515,1024.78032989619,30.7614364624023
"59101",59101,-73.3150024414062,39.5183334350586,20210622,36,0.992379069328308,0,19.9099998474121,0,31.7059993743896,0,1,729,"MAB","NYB",1730,1022.27883226273,1025.00205087444,30.7615146636963
"59132",59132,-73.211669921875,39.4866676330566,20210622,40,0.992381989955902,0,19.8600006103516,0,31.7210006713867,0,1,730,"MAB","NYB",1730,1022.30313943003,1025.4878558814,35.7227249145508
"59234",59234,-73.4783325195312,40.0583343505859,20210622,78,0.992330431938171,0,20.7299995422363,0,31.4340000152588,0,1,733,"MAB","NYB",1020,1021.85773433772,1025.90468933364,49.6106300354004
"59307",59307,-73.216667175293,39.843334197998,20210622,49,0.992349922657013,0,19.3899993896484,0,32.0740013122559,0,1,734,"MAB","NYB",1010,1022.69234716816,1026.03947467136,46.6352462768555
"59354",59354,-73.1933364868164,39.7550010681152,20210622,47,0.992357730865479,0,19.8099994659424,0,31.4150009155273,0,1,735,"MAB","NYB",1010,1022.08290976149,1025.97088759646,41.6748809814453
"59396",59396,-73.1600036621094,39.6699981689453,20210623,44,0.992365479469299,0,19.6900005340576,0,31.4529991149902,0,1,736,"MAB","NYB",1010,1022.14257918279,1025.96482267598,39.6908645629883
"59436",59436,-73.1316680908203,39.5849990844727,20210623,44,0.992373108863831,0,19.6700000762939,0,31.7719993591309,0,1,737,"MAB","NYB",1010,1022.3907567901,1025.85840456097,39.6911697387695
"59476",59476,-73.1033325195312,39.5016670227051,20210623,55,0.992380499839783,0,19.5699996948242,0,31.863000869751,0,1,738,"MAB","NYB",1020,1022.48566244493,1026.04974041269,49.6131324768066
"59527",59527,-73.0733337402344,39.4199981689453,20210623,66,0.992387890815735,0,19.5300006866455,0,32,0,1,739,"MAB","NYB",1740,1022.60029730602,1026.11419041043,49.6134986877441
"59589",59589,-73.0449981689453,39.3349990844727,20210623,69,0.992395579814911,0,19.0300006866455,0,32.0960006713867,0,1,740,"MAB","NYB",1740,1022.79998911295,1026.07245382075,49.6138877868652
"59654",59654,-73.0199966430664,39.2599983215332,20210623,74,0.992402255535126,0,19.25,0,32.2669982910156,0,1,741,"MAB","NYB",1740,1022.87503907451,1026.1792747051,49.6142196655273
"59724",59724,-72.9916687011719,39.1749992370605,20210623,71,0.992410004138947,0,19.3099994659424,0,32.234001159668,0,1,742,"MAB","NYB",1740,1022.83467268751,1026.32716829664,49.6146049499512
"59790",59790,-72.8166656494141,39.3300018310547,20210623,81,0.992396056652069,0,19.0100002288818,0,32.1160011291504,0,1,743,"MAB","NYB",1020,1022.82026875885,1026.24261437211,49.6139106750488
"59866",59866,-73.0416641235352,38.6399993896484,20210623,1227,0.992457807064056,0,19.5300006866455,0,33.4099998474121,0,1,744,"Not in NES","NYB",NA,1023.67558450297,1026.70293722038,49.6169967651367
"61234",61234,-71.3050003051758,40.1966667175293,20210705,95,0.992317974567413,0,21.1499996185303,0,33.0900001525879,0,1,756,"MAB","NYB",1060,1023.00445084117,1026.22421410501,49.6100044250488
"61622",61622,-72.288330078125,39.716667175293,20210813,109,0.992361187934875,0,24.4500007629395,0,32.6619987487793,0,1,760,"MAB","NYB",1020,1021.74410895696,1026.35342037423,49.6121673583984
"61935",61935,-71.9449996948242,39.276668548584,20210814,1734,4.96195554733276,0,25.8099994659424,0,33.2879981994629,0,5,762,"Not in NES","NYB",NA,1021.82255043478,1026.47513670812,49.614143371582
"62022",62022,-71.9333343505859,39.2649993896484,20210814,1734,4.9619607925415,0,25.7700004577637,0,33.3660011291504,0,5,763,"Not in NES","NYB",NA,1021.89368654979,1026.55482157774,49.6141967773438
"62109",62109,-71.9250030517578,39.2533340454102,20210814,1734,5.95434427261353,0,25.6000003814697,0,33.3400001525879,0,6,764,"Not in NES","NYB",NA,1021.9306307335,1026.54443704169,49.6142501831055
"62195",62195,-71.9150009155273,39.2400016784668,20210814,1734,4.9619722366333,0,25.6200008392334,0,33.3279991149902,0,5,765,"Not in NES","NYB",NA,1021.91112997046,1026.47848098636,49.6143112182617
"62282",62282,-71.9066696166992,39.2283325195312,20210814,1734,0.99240517616272,0,25.6599998474121,0,33.3250007629395,0,1,766,"Not in NES","NYB",NA,1021.87933166161,1026.4373225572,49.6143646240234
"62369",62369,-72.0183334350586,39.3266677856445,20210814,1695,0.992396295070648,0,25.3600006103516,0,33.2360000610352,0,1,767,"Not in NES","NYB",NA,1021.90392822082,1026.07194193025,35.7232398986816
"62405",62405,-72.0449981689453,39.341667175293,20210814,1745,0.992394983768463,0,25.2199993133545,0,33.2550010681152,0,1,768,"Not in NES","NYB",NA,1021.96083064797,1026.50907344154,49.6138572692871
"62456",62456,-72.0100021362305,39.2783317565918,20210814,1675,0.992400586605072,0,25.2299995422363,0,33.2560005187988,0,1,769,"Not in NES","NYB",NA,1021.95854959456,1022.31509689381,10.9161415100098
"62672",62672,-72.7766647338867,39.1016654968262,20210814,127,0.992416441440582,0,24.8400001525879,0,33.0740013122559,0,1,771,"MAB","NYB",1750,1021.9389025664,1026.50983162099,49.6149291992188
"62796",62796,-73.1399993896484,38.625,20210814,515,0.992459058761597,0,25.9599990844727,0,31.4799995422363,0,1,772,"Not in NES","NYB",NA,1020.39682381061,1026.12430116461,49.617057800293
"63629",63629,-71.2466659545898,39.6733322143555,20210820,1910,0.992365062236786,0,25.7299995422363,0,34.8819999694824,0,1,781,"Not in NES","NYB",NA,1023.03246556361,1026.32919159833,49.612361907959
"63832",63832,-71.379997253418,39.6533317565918,20210820,1777,0.992367029190063,0,25.7399997711182,0,34.0970001220703,0,1,782,"Not in NES","NYB",NA,1022.43702424835,1026.62159988572,49.6124572753906
"64035",64035,-70.9516677856445,39.9183349609375,20210820,511,0.992343068122864,0,26.0799999237061,0,34.9640007019043,0,1,783,"Not in NES","NYB",NA,1022.98551170682,1026.38909999711,49.6112594604492
"64579",64579,-73.1516647338867,38.6766662597656,20220305,138,1.98490428924561,0,9.96000003814697,0,34.2669982910156,0,2,795,"MAB","NYB",1750,1026.3953986103,1026.80948806731,49.6168327331543
"64713",64713,-73.1149978637695,38.658332824707,20220305,239,0.992456138134003,0,13.2700004577637,0,35.4819984436035,0,1,796,"Not in NES","NYB",1760,1026.71604445529,1026.94155102751,49.6169128417969
"65550",65550,-73.086669921875,39.3016662597656,20220316,65,0.992398500442505,0,8.98999977111816,0,33.9679985046387,0,1,808,"MAB","NYB",1740,1026.31614449925,1026.61722468688,49.6140327453613
"65610",65610,-73.086669921875,39.0883331298828,20220316,69,1.98483049869537,0,9.22000026702881,0,33.9869995117188,0,2,809,"MAB","NYB",1740,1026.29880756694,1026.54975139415,49.6149864196777
"65676",65676,-72.8516693115234,39.033332824707,20220316,109,0.992422640323639,0,9.44999980926514,0,33.9739990234375,0,1,810,"MAB","NYB",1750,1026.24677733407,1026.88178408074,49.6152381896973
"65782",65782,-72.7583312988281,39.0499992370605,20220316,144,1.98483753204346,0,12.3800001144409,0,34.9370002746582,0,2,811,"MAB","NYB",NA,1026.47577389143,1026.85265273011,49.615161895752
"65919",65919,-72.8199996948242,39.0999984741211,20220316,107,0.992416739463806,0,10.0200004577637,0,34.140998840332,0,1,812,"MAB","NYB",1750,1026.28231181683,1026.90189275724,49.6149444580078
"66024",66024,-72.8833312988281,39.1433334350586,20220316,86,0.992412805557251,0,9.85000038146973,0,33.8979988098145,0,1,813,"MAB","NYB",1740,1026.12121335597,1026.68855041364,49.61474609375
"66108",66108,-72.7316665649414,39.1033325195312,20220317,134,0.992416381835938,0,12.4300003051758,0,34.951000213623,0,1,814,"MAB","NYB",NA,1026.47239645008,1026.87491925503,49.6149253845215
"66240",66240,-72.5250015258789,39.2116661071777,20220317,163,0.992406725883484,0,10.7700004577637,0,34.3460006713867,0,1,815,"MAB","NYB",1040,1026.31187863753,1026.82638311288,49.6144409179688
"66400",66400,-72.5883331298828,39.408332824707,20220317,112,0.992388904094696,0,9.38000011444092,0,33.8839988708496,0,1,816,"MAB","NYB",1030,1026.18780409366,1026.69294639963,49.6135520935059
"66508",66508,-72.4066696166992,39.5033340454102,20220317,139,0.992380440235138,0,10.2299995422363,0,34.1990013122559,0,1,817,"MAB","NYB",1030,1026.2917049651,1026.78227823158,49.6131286621094
"66645",66645,-72.2766647338867,39.4583320617676,20220317,426,0.992384493350983,0,10.1000003814697,0,34.1300010681152,0,1,818,"Not in NES","NYB",1040,1026.26011756111,1026.67689938366,49.6133308410645
