Year ,Month,Day,Hour,Minute,Second,Cruise,Station,Bot.depth [m],Cast,Niskin_Bottle#,Longitude,Latitude,Pressure [db],Depth [m],Temp [°C],Salinity,pH_CTD,Flouresence,PAR%,Density [g/L],pTemp [°C],Sigma_Density [g/L],DO [mg/L],DO [umol/kg],DO_solubility [mg/L],DO_solubility [umol/kg],DO%,Bottle ID,Flag_TA,TA [umol/kg],Flag_DIC,DIC [umol/kg],Flag_pH_Spec,pH_Spec [25 degC],pH_from_DIC-TA [25 degC],pH_from_DIC-TA_in situ ,fCO2 [uatm],pCO2 [uatm],HCO3 [umol/kg SW],CO3 [umol/kg SW],CO2 [umol/kg SW],B-Alk [umol/kg SW],OH [umol/kg SW],P-Alk [umol/kg SW],Si-Alk [umol/kg SW],Revelle_factor,ΩCa,ΩAr,pH_from_SpecpH-TA_in situ 
2024,7,9,10,29,47,NYOS2407,8.7,873,C10,1,-72.428,39.1148,101.699,100.903,13.3626,35.6671,8.077,-0.0584,1.56E-02,1027.2891,13.3484,26.8389,4.6501,141.52,8.37304,254.82199,55.537,C044,,2343.074802,,2180.370076,,7.777614087,7.763193843,7.930521479,542.8222687,544.8310855,2035.033502,124.0343812,21.30219318,58.23970846,1.744833548,0,0,13.41999927,2.890089353,1.853674619,7.947316259
2024,7,9,11,42,13,NYOS2407,8.7,900,C11,8,-72.4213,39.1148,110.692,109.823,13.0649,35.6096,8.003,-0.0743,2.93E-05,1027.3459,13.0496,26.8553,4.7389,144.22,8.42721,256.46643,56.233,C061,,2341.030871,,2180.979317,,7.773664553,7.757981061,7.929310999,543.3259715,545.3443384,2037.148406,122.3028558,21.52805438,57.59975397,1.689036184,0,0,13.52255375,2.845997399,1.824364494,7.947888957
2024,7,9,11,42,13,NYOS2407,8.7,900,C11,8,-72.4213,39.1148,110.692,109.823,13.0649,35.6096,8.003,-0.0743,2.93E-05,1027.3459,13.0496,26.8553,4.7389,144.22,8.42721,256.46643,56.233,C060,,2339.810302,,2182.258832,,7.769862632,7.752345395,7.923458586,551.3603089,553.408522,2039.601344,120.811091,21.8463967,56.93254854,1.666427948,0,0,13.60953626,2.81128391,1.80211217,7.944087036
2024,7,9,11,40,41,NYOS2407,8.7,900,C11,7,-72.4213,39.1148,130.776,129.743,11.5213,35.4261,7.997,-0.0721,3.64E-13,1027.598,11.5047,27.0142,4.5409,138.172,8.71204,265.09386,52.122,C059,,2335.058088,,2187.024271,,7.727280727,7.732577018,7.9256786,544.2952446,546.357772,2049.815031,114.5365979,22.67264202,54.74850995,1.433486074,0,0,14.01720461,2.657415428,1.698442786,7.925104959
2024,7,9,11,38,52,NYOS2407,8.7,900,C11,6,-72.4213,39.1148,161.515,160.228,10.7611,35.3596,7.989,-0.0647,3.38E-13,1027.8259,10.7414,27.1025,4.3084,131.088,8.85746,269.4954,48.642,C058,,2328.124857,,2192.998701,,7.708273868,7.702799247,7.904931136,569.4121292,571.5911475,2062.029673,106.6499753,24.3190532,51.54059508,1.267366194,0,0,14.53847395,2.461109175,1.571251456,7.917814974
2024,7,9,11,37,0,NYOS2407,8.7,900,C11,5,-72.4213,39.1148,201.31,199.687,9.6024,35.2155,7.993,-0.0545,3.14E-13,1028.0981,9.5795,27.1917,4.5896,139.631,9.09021,276.55299,50.49,C057,,2320.271198,,2199.446653,,7.690059497,7.669232599,7.88567735,591.5911261,593.8893348,2075.188879,97.98757866,26.2701949,48.04197826,1.078484642,0,0,15.16752682,2.245824213,1.431354331,7.917580711
2024,7,9,11,35,22,NYOS2407,8.7,900,C11,4,-72.4213,39.1148,226.743,224.901,8.9666,35.1475,7.997,-0.0601,2.93E-13,1028.267,8.9419,27.2431,4.7098,143.278,9.22197,280.54761,51.071,C056,,2316.629501,,2199.335829,,7.681872802,7.661205502,7.885910329,587.4601997,589.7613511,2077.00415,95.6741599,26.6575192,47.27842345,1.011900962,0,0,15.34285434,2.182828486,1.390054758,7.919322789
2024,7,9,11,33,44,NYOS2407,8.7,900,C11,3,-72.4213,39.1148,252.175,250.111,8.3816,35.1101,8.006,-0.0688,2.88E-13,1028.4481,8.3552,27.3062,4.9622,150.949,9.34472,284.26428,53.102,C055,,2315.979198,,2198.187287,,7.67186423,7.662946828,7.895795124,569.9505225,572.2002191,2076.158025,95.64449393,26.38476835,47.56920412,0.9759730199,0,0,15.35087148,2.171739236,1.382073715,7.918489301
2024,7,9,11,32,4,NYOS2407,8.7,900,C11,2,-72.4213,39.1148,276.96,274.676,7.9629,35.1242,8.013,-0.0647,3.05E-13,1028.6377,7.9348,27.3812,5.1988,158.136,9.43188,286.89473,55.12,C054,,2316.489435,,2196.283127,,7.694012491,7.668954759,7.907739983,550.5721695,552.7573252,2073.687801,96.7436397,25.85168639,48.36432616,0.9626683069,0,0,15.26700672,2.185855445,1.390618474,7.94722786
2024,7,9,11,29,42,NYOS2407,8.7,900,C11,1,-72.4213,39.1148,303.505,300.982,7.3185,35.0724,8.028,-0.0743,3.52E-13,1028.8162,7.2891,27.4351,5.6749,172.608,9.57355,291.18875,59.277,C053,,2314.468494,,2192.716603,,7.685484145,7.673639021,7.921722919,528.0985838,530.2123477,2070.129442,97.22770818,25.35945311,48.96496677,0.9309054548,0,0,15.22770717,2.185737057,1.389571403,7.948880753
2024,7,9,15,18,54,NYOS2407,9.7,1709,C12,8,-72.0917,39.3215,2.298,2.281,25.1314,33.1874,8.196,0,2.91E+01,1021.9422,25.1309,21.9324,6.7452,206.265,6.82614,208.74152,98.814,C069,,2238.601285,,1992.97325,,7.997356353,7.97992527,7.97791215,472.774313,474.2846572,1800.995406,178.4727011,13.50514294,75.07089549,5.600343527,0,0,10.54840156,4.359705896,2.864718523,7.995515817
2024,7,9,15,17,41,NYOS2407,9.7,1709,C12,7,-72.0917,39.3215,15.559,15.441,24.7518,34.3698,8.188,0.0071,9.89E+00,1023.0072,24.7485,22.941,6.6427,202.932,6.82431,208.47984,97.339,C068,,2290.896968,,2028.046654,,8.020109983,7.989510779,7.992647124,459.5663709,461.0413372,1824.939576,189.933715,13.17336326,80.3740579,5.726312223,0,0,10.29106279,4.583767743,3.016262438,8.023590981
2024,7,9,15,16,29,NYOS2407,9.7,1709,C12,6,-72.0917,39.3215,26.775,26.57,23.4554,35.6543,8.121,0.0586,5.52E+00,1024.4132,23.4498,24.299,6.9416,211.783,6.92713,211.34032,100.209,C067,,2341.044739,,2064.049156,,8.015304002,7.991670625,8.013663628,438.9256518,440.3569118,1852.178737,198.9501626,12.92025593,85.50385375,5.471743303,0,0,10.12442999,4.734327537,3.110348371,8.03706166
2024,7,9,15,14,57,NYOS2407,9.7,1709,C12,5,-72.0917,39.3215,45.621,45.269,11.0719,33.3881,8.194,0.5312,7.51E-01,1025.7135,11.0664,25.5085,8.4326,256.966,8.90992,271.51298,94.642,C066,,2243.175541,,2080.924382,,7.829001207,7.799574714,8.005109413,433.9767541,435.6308231,1941.073631,121.2941187,18.55663172,57.9394403,1.584330954,0,0,13.3298841,2.893825548,1.839754422,8.033744414
2024,7,9,15,13,36,NYOS2407,9.7,1709,C12,4,-72.0917,39.3215,56.819,56.379,15.5243,34.8515,8.16,0.2757,2.43E-01,1025.9927,15.5156,25.743,7.1161,216.801,8.05852,245.51217,88.306,C065,,2312.83351,,2100.950457,,7.90075002,7.882235532,8.021466113,426.7734995,428.3099249,1930.820582,154.3808818,15.74899399,70.64308601,2.617814249,0,0,11.74435922,3.649412702,2.347399296,8.037894505
2024,7,9,15,11,52,NYOS2407,9.7,1709,C12,3,-72.0917,39.3215,70.7,70.15,18.6019,36.2541,8.082,0.1039,8.21E-02,1026.3912,18.5894,26.085,5.1591,157.126,7.53256,229.41157,68.491,C064,,2377.496526,,2153.626207,,7.906873195,7.881376383,7.973540514,494.8242391,496.5378592,1972.96861,164.0942327,16.56336372,73.12753418,3.222795113,0,0,11.48556528,3.840190393,2.493195866,7.99849788
2024,7,9,15,10,7,NYOS2407,9.7,1709,C12,2,-72.0917,39.3215,86.549,85.873,14.7026,35.4622,8.105,-0.0028,2.95E-02,1026.7775,14.6897,26.3964,5.9703,181.775,8.16015,248.45004,73.164,C063,,2340.147293,,2142.43665,,7.857955777,7.842347138,7.992212881,463.3025317,464.987979,1979.325133,145.6444599,17.46705654,67.25831677,2.285339276,0,0,12.2316556,3.409809775,2.192097268,8.007418397
2024,7,9,15,8,21,NYOS2407,9.7,1709,C12,1,-72.0917,39.3215,100.803,100.013,14.6735,35.5656,8.123,-0.0518,1.07E-02,1026.9269,14.6584,26.4831,5.737,174.658,8.15968,248.41481,70.309,C062,,2340.097547,,2153.606009,,7.843548829,7.817349773,7.96647498,494.8737997,496.6747674,1996.206117,138.7368519,18.6630407,64.27531472,2.153463471,0,0,12.57596443,3.23790908,2.082092924,7.993448978
2024,7,9,16,11,1,NYOS2407,9.7,1709,C13,8,-72.0873,39.3217,126.672,125.67,13.9419,35.6887,8.024,-0.0549,1.21E-13,1027.2949,13.9236,26.7357,4.9047,149.283,8.27407,251.83545,59.278,C078,,2341.459916,,2175.054725,,7.797146472,7.771518834,7.929439963,543.1200754,545.1151551,2027.758928,126.3635804,20.9322165,59.13858465,1.847277169,0,0,13.26594288,2.932508887,1.883687633,7.958075629
2024,7,9,16,9,23,NYOS2407,9.7,1709,C13,7,-72.0873,39.3217,152.053,150.842,12.5015,35.5619,8.008,-0.0655,1.10E-13,1027.6074,12.481,26.932,4.4516,135.467,8.52817,259.51954,52.199,C077,,2334.356775,,2186.834565,,7.748989114,7.729920592,7.907199838,570.524041,572.6588313,2049.256403,114.5620127,23.01615012,54.46771821,1.521293363,0,0,13.99098147,2.647239654,1.695779884,7.931797684
2024,7,9,16,7,47,NYOS2407,9.7,1709,C13,6,-72.0873,39.3217,177.186,175.764,11.8358,35.5142,8.002,-0.0543,1.14E-13,1027.8137,11.8128,27.0245,4.4469,135.311,8.64984,263.19851,51.41,C076,,2331.113604,,2189.961064,,7.737739254,7.715501648,7.901333833,575.903445,578.0769108,2055.70412,110.5203251,23.7366191,52.97585611,1.405813522,0,0,14.25593919,2.542525118,1.62701963,7.930734413
2024,7,9,16,6,7,NYOS2407,9.7,1709,C13,5,-72.0873,39.3217,202.238,200.602,11.0123,35.394,7.994,-0.0598,1.18E-13,1027.9891,10.9872,27.0848,4.1983,127.74,8.80823,268.00219,47.664,C075,,2326.447816,,2193.22876,,7.706990508,7.69787627,7.894439875,582.3146145,584.5357736,2063.00377,105.5620373,24.66295226,51.05933985,1.273670092,0,0,14.59982826,2.418521588,1.545541174,7.912652963
2024,7,9,16,4,28,NYOS2407,9.7,1709,C13,4,-72.0873,39.3217,227.256,225.405,10.4752,35.3252,7.995,-0.0661,1.10E-13,1028.1464,10.4479,27.1279,4.2302,128.704,8.91382,271.20349,47.457,C074,,2322.577897,,2198.079875,,7.695843371,7.677180497,7.879857531,600.9052883,603.21336,2071.806977,100.3628951,25.91000273,48.89116059,1.167452044,0,0,14.97468844,2.289437208,1.46195703,7.909807273
2024,7,9,16,2,39,NYOS2407,9.7,1709,C13,3,-72.0873,39.3217,252.629,250.555,9.8223,35.2241,7.997,-0.0537,9.88E-14,1028.298,9.7932,27.1624,4.5987,139.911,9.04628,275.22443,50.835,C073,,2319.235242,,2194.81218,,7.68993282,7.678374345,7.890118781,581.8744644,584.1284682,2069.222724,99.93984639,25.64960967,49.02699467,1.118997415,0,0,15.00636415,2.269943834,1.448122335,7.914030419
2024,7,9,16,0,52,NYOS2407,9.7,1709,C13,2,-72.0873,39.3217,277.179,274.888,8.6367,35.0904,8.01,-0.0546,1.03E-13,1028.5048,8.6072,27.2516,5.0748,154.384,9.29299,282.70591,54.609,C072,,2311.953031,,2195.619018,,7.687789871,7.659719589,7.887526364,580.1417927,582.4240897,2074.164715,94.82575362,26.62854947,47.16530685,0.9847436809,0,0,15.39384621,2.144481083,1.365595567,7.930409294
2024,7,9,15,58,57,NYOS2407,9.7,1709,C13,1,-72.0873,39.3217,302.674,300.154,7.7366,35.0157,8.031,-0.0644,9.55E-14,1028.7045,7.7064,27.3299,5.446,165.663,9.48679,288.57952,57.407,C071,,2308.804643,,2195.951839,,7.66748124,7.651717905,7.89186466,569.5793494,571.8466611,2076.517923,92.4646477,26.96926842,46.46367911,0.9068542007,0,0,15.58539836,2.081105089,1.32368657,7.924266728
2024,7,9,15,58,57,NYOS2407,9.7,1709,C13,1,-72.0873,39.3217,302.674,300.154,7.7366,35.0157,8.031,-0.0644,9.55E-14,1028.7045,7.7064,27.3299,5.446,165.663,9.48679,288.57952,57.407,C070,,2307.939438,,2194.711325,,7.672472763,7.652766781,7.892985764,567.7461653,570.0061797,2075.184728,92.64412891,26.88246817,46.57032877,0.9091982127,0,0,15.56640631,2.085144679,1.326255951,7.929258251
2024,7,9,18,57,49,NYOS2407,9.6,133.1,C14,7,-72.2393,39.5502,1.878,1.864,25.9781,33.4204,8.217,0.0367,5.70E+01,1021.857,25.9777,21.849,6.5438,200.123,6.71996,205.51143,97.378,C086,,2238.92405,,1987.752143,,8.012209393,7.987469248,7.973014466,477.8086604,479.3194347,1792.349282,182.056557,13.34630369,76.47848424,5.99405583,0,0,10.40189861,4.446518306,2.930771298,7.998547804
2024,7,9,18,56,42,NYOS2407,9.6,133.1,C14,6,-72.2393,39.5502,15.306,15.189,26.1973,34.9785,8.202,-0.0113,1.50E+01,1023.0212,26.1939,22.9565,6.4139,195.939,6.63644,202.73765,96.647,C085,,2340.156074,,2052.048297,,8.04541811,8.019433921,8.001211544,455.2687567,456.7044344,1831.781483,207.7201003,12.54671389,86.23224598,6.712352506,0,0,9.89204663,5.000677755,3.308708242,8.028707096
2024,7,9,18,54,53,NYOS2407,9.6,133.1,C14,5,-72.2393,39.5502,34.525,34.259,22.5332,35.7176,8.142,0.0847,3.85E+00,1024.7617,22.5262,24.6141,7.0904,216.255,7.03706,214.62842,100.758,C084,,2349.975829,,2067.74899,,8.011552668,7.998729819,8.034249885,416.1116814,417.4840266,1853.028341,202.1768066,12.54384247,87.31944757,5.283888396,0,0,10.06135142,4.797302111,3.143949347,8.046409062
2024,7,9,18,53,25,NYOS2407,9.6,133.1,C14,4,-72.2393,39.5502,50.298,49.909,15.9631,34.8729,8.133,0.8165,8.46E-01,1025.8807,15.9552,25.6601,7.4088,225.735,7.98839,243.39508,92.744,C083,,2317.770615,,2094.90231,,7.919290609,7.903432766,8.036632274,410.9398627,412.4110783,1918.392144,161.5448526,14.96531293,73.46994705,2.828219613,0,0,11.44884814,3.823444931,2.46164369,8.049885705
2024,7,9,18,51,30,NYOS2407,9.6,133.1,C14,3,-72.2393,39.5502,80.437,79.808,13.7588,35.3159,8.104,-0.0386,8.76E-02,1026.8401,13.7473,26.4844,6.0829,185.188,8.32404,253.41827,73.076,C082,,2329.898559,,2144.698531,,7.83438317,7.818629894,7.98247691,473.4065338,475.1496044,1988.866737,137.4443623,18.38743196,64.12273935,2.031008173,0,0,12.62257804,3.222874824,2.067264758,7.998081395
2024,7,9,18,48,57,NYOS2407,9.6,133.1,C14,2,-72.2393,39.5502,101.259,100.463,14.2636,35.7544,8.068,0.009,2.86E-02,1027.1638,14.2487,26.7174,4.829,146.982,8.2173,250.112,58.767,C081,,2346.881661,,2172.729717,,7.827359123,7.787511101,7.942005099,528.3988003,530.3318476,2021.31518,131.2575089,20.15702853,61.10236864,1.960787648,0,0,13.00206034,3.05850452,1.965521129,7.983431676
2024,7,9,18,48,57,NYOS2407,9.6,133.1,C14,2,-72.2393,39.5502,101.259,100.463,14.2636,35.7544,8.068,0.009,2.86E-02,1027.1638,14.2487,26.7174,4.829,146.982,8.2173,250.112,58.767,C080,,2346.583189,,2173.617674,,7.806484252,7.784914627,7.939325959,532.0529523,533.9993677,2022.776649,130.5445998,20.29642485,60.78037542,1.948728883,0,0,13.04123561,3.041892628,1.954845642,7.962556804
2024,7,9,18,47,12,NYOS2407,9.6,133.1,C14,1,-72.2393,39.5502,131.561,130.517,11.5221,35.3307,8.115,-0.0601,5.96E-03,1027.5272,11.5054,26.9399,4.7979,146.003,8.71716,265.26884,55.04,C079,,2325.28218,,2185.806901,,7.729054766,7.714011906,7.906206676,570.1682645,572.3288115,2052.615992,109.4282005,23.76270886,52.45367399,1.368804474,0,0,14.32770001,2.540561326,1.623539276,7.9268667
2024,7,9,22,33,12,NYOS2407,9.5,82,C15,6,-72.3893,39.7758,2.301,2.283,24.8313,30.4824,8.134,0.3815,2.12E+01,1019.9914,24.8308,19.9816,7.3304,224.59,6.96805,213.48886,105.2,C093,,2080.166369,,1860.431227,,7.979046474,7.987656063,7.990060673,435.5801443,436.9767711,1688.486318,159.2293789,12.71552946,67.90421911,5.327530076,0,0,10.80021846,3.970458319,2.587863631,7.981411856
2024,7,9,22,32,6,NYOS2407,9.5,82,C15,5,-72.3893,39.7758,10.38,10.3,22.3825,32.404,8.111,1.0893,2.43E+00,1022.1855,22.3804,22.1408,7.7978,238.407,7.19303,219.91624,108.408,C092,,2189.656141,,1957.793687,,7.979806832,7.970275332,8.008641511,428.3718958,429.7873022,1776.718861,167.879554,13.19527117,72.55705369,4.631141189,0,0,10.8091837,4.100451866,2.668461242,8.016811508
2024,7,9,22,30,47,NYOS2407,9.5,82,C15,4,-72.3893,39.7758,19.945,19.792,18.5267,33.3463,8.068,0.8453,5.54E-01,1023.9639,18.5233,23.8771,8.3747,255.609,7.67559,234.27172,109.108,C091,,2238.038581,,2014.754106,,7.947727031,7.933933622,8.029538718,410.4343646,411.8570747,1839.053749,161.7118745,13.98848239,72.11134181,3.459293912,0,0,11.21042337,3.896054989,2.515662639,8.040452526
2024,7,9,22,30,47,NYOS2407,9.5,82,C15,4,-72.3893,39.7758,19.945,19.792,18.5267,33.3463,8.068,0.8453,5.54E-01,1023.9639,18.5233,23.8771,8.3747,255.609,7.67559,234.27172,109.108,C090,,2236.40693,,2012.635118,,7.952473259,7.935145951,8.03076638,408.7604748,410.1773826,1836.738223,161.9654624,13.93143264,72.27822145,3.469086469,0,0,11.19263887,3.902164575,2.519607567,8.045198754
2024,7,9,22,29,35,NYOS2407,9.5,82,C15,3,-72.3893,39.7758,30.027,29.795,11.9874,32.7043,8.088,0.3169,1.21E-01,1024.9429,11.9836,24.8085,9.3182,284.15,8.77744,267.65874,106.142,C089,,2202.400929,,2036.842035,,7.835022818,7.820479307,8.012979704,420.7956501,422.3806377,1896.35859,122.9452361,17.53820859,58.4141879,1.747594334,0,0,13.08648379,2.954465161,1.878376825,8.025694
2024,7,9,22,27,44,NYOS2407,9.5,82,C15,2,-72.3893,39.7758,45.614,45.26,7.5021,32.5836,8.076,-0.008,9.50E-03,1025.6566,7.4978,25.4478,8.3322,253.923,9.6904,295.31429,85.984,C088,,2203.817048,,2099.173055,,7.690308468,7.664995752,7.918442854,529.4232007,531.5371609,1987.099517,86.44207208,25.63146608,42.95667883,0.8890286125,0,0,15.87636622,2.070626646,1.306461848,7.950799513
2024,7,9,22,25,6,NYOS2407,9.5,82,C15,1,-72.3893,39.7758,80.799,80.166,8.8521,33.191,8.079,-0.0252,1.12E-13,1026.093,8.8437,25.7261,7.4951,228.35,9.36317,285.26437,80.049,C087,,2231.650404,,2114.301175,,7.716299726,7.690336461,7.923449644,528.0399814,530.1114708,1995.630936,94.34266269,24.32757608,46.29953012,1.046795936,0,0,15.2580101,2.237731708,1.417304844,7.955542524
2024,7,10,1,0,50,NYOS2407,9.4,63.68,C16,5,-72.5372,39.9987,2.629,2.609,23.8565,30.2528,8.067,0.6194,5.31E+00,1020.105,23.8559,20.0937,7.4628,228.621,7.09628,217.39369,105.165,C098,,2075.423255,,1865.41718,,7.992454801,7.970659577,7.987394632,438.9919379,440.4163886,1699.402177,152.8582163,13.15678653,65.48177323,4.833388477,0,0,11.07399984,3.809498059,2.474226302,8.008540701
2024,7,10,0,59,41,NYOS2407,9.4,63.68,C16,4,-72.5372,39.9987,10.557,10.476,17.7186,30.8572,8.011,2.0653,1.69E-11,1022.2157,17.7169,22.1695,8.5424,261.163,7.91177,241.88394,107.97,C097,,2111.248877,,1918.405215,,7.927913061,7.919166114,8.026870365,398.3620881,399.7570275,1763.75016,140.5679602,14.08709489,63.32460443,3.0477932,0,0,11.80363804,3.445962117,2.206804238,8.032503795
2024,7,10,0,58,24,NYOS2407,9.4,63.68,C16,3,-72.5372,39.9987,19.862,19.709,8.723,31.9271,8.017,0.5759,1.69E-11,1024.8458,8.721,24.7553,10.2729,313.278,9.46732,288.7109,108.509,C096,,2175.740979,,2028.390482,,7.815751122,7.788841622,8.031223617,396.0087801,397.5649358,1899.365054,110.5663922,18.45903556,53.96068184,1.291959665,0,0,13.85642597,2.671170657,1.685348455,8.057017081
2024,7,10,0,56,53,NYOS2407,9.4,63.68,C16,2,-72.5372,39.9987,39.518,39.211,6.6762,31.9846,8.01,0.0764,1.69E-11,1025.2686,6.6728,25.0868,8.4385,257.252,9.91519,302.27096,85.106,C095,,2174.823652,,2094.446274,,7.629311688,7.603601795,7.864875726,598.1291781,600.5435706,1991.596977,72.94351118,29.9057861,36.63957742,0.7140081257,0,0,17.06353627,1.754905498,1.104277472,7.902903019
2024,7,10,0,55,3,NYOS2407,9.4,63.68,C16,1,-72.5372,39.9987,62.67,62.181,7.2063,32.3726,8.043,-0.0075,1.69E-11,1025.6101,7.2006,25.3227,8.0106,244.152,9.7697,297.7672,81.994,C094,,2195.07465,,2105.181224,,7.657751467,7.626019371,7.880325199,579.3550271,581.6773727,1998.441697,78.3671553,28.37237207,39.12390538,0.7881862951,0,0,16.5929943,1.873210828,1.18105051,7.92292557
2024,7,10,3,38,34,NYOS2407,9.3,54.23,C17,5,-72.686,40.2207,2.251,2.234,23.4934,30.3237,7.991,0.8401,7.00E+00,1020.2612,23.493,20.2515,7.6002,232.794,7.13866,218.65816,106.465,C104,,2068.842125,,1869.451961,,7.953536645,7.947233883,7.969261861,459.3014319,460.7984354,1709.737994,145.8226945,13.89127241,62.97604103,4.493666442,0,0,11.3572429,3.629506841,2.355419305,7.974756306
2024,7,10,3,37,36,NYOS2407,9.3,54.23,C17,4,-72.686,40.2207,7.862,7.801,16.9473,30.6649,7.958,3.3608,1.69E-11,1022.2369,16.946,22.2023,9.106,278.387,8.03977,245.78931,113.256,C103,,2091.890843,,1917.722393,,7.896152581,7.881086876,7.999800174,424.7250384,426.2268081,1773.986531,128.3580094,15.37785276,58.54663334,2.651876867,0,0,12.38485144,3.148764482,2.011669893,8.012129882
2024,7,10,3,36,23,NYOS2407,9.3,54.23,C17,3,-72.686,40.2207,13.21,13.108,9.7421,31.629,7.936,1.908,1.72E-11,1024.423,9.7406,24.3631,9.0987,277.575,9.27382,282.91807,98.111,C102,,2162.415126,,2024.490815,,7.782322349,7.769972505,7.995601779,434.050139,435.7332713,1899.60322,105.301762,19.58583263,50.90459835,1.314096514,0,0,14.20341968,2.551862735,1.61140589,8.007667963
2024,7,10,3,34,50,NYOS2407,9.3,54.23,C17,2,-72.686,40.2207,30.156,29.922,7.5352,31.7697,7.911,0.0534,1.69E-11,1024.9416,7.5324,24.8034,7.7283,235.666,9.73482,296.85427,79.388,C101,,2167.933725,,2089.053552,,7.637307271,7.601932031,7.850102824,622.4891186,624.9736061,1986.412604,72.39514665,30.24580124,35.99345978,0.7517828778,0,0,17.09128219,1.746849773,1.099846756,7.897274897
2024,7,10,3,34,50,NYOS2407,9.3,54.23,C17,2,-72.686,40.2207,30.156,29.922,7.5352,31.7697,7.911,0.0534,1.69E-11,1024.9416,7.5324,24.8034,7.7283,235.666,9.73482,296.85427,79.388,C100,,2167.594713,,2089.62918,,7.626267329,7.599184086,7.847121503,627.0358757,629.5385104,1987.232893,71.92956543,30.46672127,35.77056315,0.7466397538,0,0,17.1332359,1.735615588,1.09277352,7.886234955
2024,7,10,3,32,3,NYOS2407,9.3,54.23,C17,1,-72.686,40.2207,52.552,52.141,6.7222,31.966,7.967,0.0101,1.69E-11,1025.3082,6.7177,25.0664,7.6559,233.401,9.90583,301.99176,77.287,C099,,2175.262373,,2108.523903,,7.600482823,7.562228063,7.81849274,670.6494545,673.3549398,2008.769063,66.27343069,33.48140914,33.31665401,0.6452972549,0,0,17.68948579,1.590592219,1.00105666,7.873342477
2024,7,10,6,7,53,NYOS2407,9.2,41,C18,4,-72.8303,40.4295,2.195,2.178,22.8824,29.9742,7.966,1.1032,2.03E+00,1020.1696,22.8819,20.1601,8.1133,248.534,7.23068,221.49663,112.207,C108,,2041.748897,,1840.202966,,7.962230272,7.960946702,7.992044426,427.5811968,428.9853182,1680.624701,146.4124254,13.16583971,63.85754942,4.452198984,0,0,11.2339618,3.648761289,2.361264571,7.992117101
2024,7,10,6,6,25,NYOS2407,9.2,41,C18,3,-72.8303,40.4295,10.572,10.49,10.2828,31.5148,7.908,1.214,1.69E-11,1024.2331,10.2816,24.1852,8.5963,262.296,9.17157,279.84747,93.728,C107,,2161.985709,,2034.617409,,7.754734653,7.743656332,7.959645319,477.3543831,479.192479,1913.94733,99.49858425,21.17149477,47.7770725,1.275341867,0,0,14.66135828,2.414342001,1.525471575,7.971679955
2024,7,10,6,4,46,NYOS2407,9.2,41,C18,2,-72.8303,40.4295,20.261,20.104,7.975,31.6242,7.898,0.1354,1.76E-11,1024.7202,7.9731,24.6275,6.8016,207.444,9.64704,294.22806,70.504,C106,,2167.178661,,2107.633884,,7.572783791,7.543852447,7.78049427,742.6641532,745.6112318,2008.838552,63.22211952,35.57321178,31.24451875,0.6682709606,0,0,17.9320524,1.529615587,0.9632326336,7.825808432
2024,7,10,6,2,46,NYOS2407,9.2,41,C18,1,-72.8303,40.4295,39.941,39.63,7.7467,31.6319,7.963,0.0956,1.69E-11,1024.8489,7.743,24.6659,6.7487,205.823,9.69671,295.73198,69.598,C105,,2164.422402,,2108.421396,,7.548961593,7.532678012,7.770903599,756.9410391,759.9537779,2010.464963,61.41563184,36.54080028,30.50396465,0.6395074971,0,0,18.08362015,1.480283098,0.932082254,7.80558762
2024,7,10,8,42,12,NYOS2407,9.1,14,C19,3,-72.9808,40.6663,2.154,2.137,21.1007,29.9856,8.009,1.1662,6.40E+00,1020.6643,21.1002,20.6549,8.183,250.547,7.46555,228.58026,109.61,C112,,2052.92373,,1879.23528,,7.874764599,7.894379787,7.951339298,479.2558145,480.8646418,1734.837372,128.9171745,15.48073386,56.81417197,3.449261147,0,0,12.19375213,3.20086398,2.061572508,7.930130747
2024,7,10,8,41,1,NYOS2407,9.1,14,C19,2,-72.9808,40.6663,7.387,7.33,16.5536,30.1591,7.989,1.6758,1.69E-11,1021.937,16.5524,21.9045,8.2993,253.797,8.12659,248.51578,102.125,C111,,2053.562863,,1936.491424,,7.788199504,7.743308455,7.864235043,595.5780875,597.6944624,1820.844448,93.76989077,21.8770851,43.34031852,1.852271579,0,0,14.61931515,2.306709816,1.470136195,7.910012302
2024,7,10,8,41,1,NYOS2407,9.1,14,C19,2,-72.9808,40.6663,7.387,7.33,16.5536,30.1591,7.989,1.6758,1.69E-11,1021.937,16.5524,21.9045,8.2993,253.797,8.12659,248.51578,102.125,C110,,2070.849401,,1923.103724,,7.795249722,7.824808427,7.948093071,483.5764705,485.2948499,1793.318071,112.0226693,17.76298326,51.25070619,2.246791082,0,0,13.35100444,2.755722427,1.756305564,7.91706252
2024,7,10,8,39,48,NYOS2407,9.1,14,C19,1,-72.9808,40.6663,12.212,12.118,14.9388,30.3194,7.985,2.1234,1.69E-11,1022.434,14.937,22.3798,7.019,214.545,8.38306,256.2398,83.728,C109,,2081.504939,,2006.448719,,7.667785592,7.612162987,7.751111721,798.197008,801.0920505,1904.34582,71.35264002,30.75025834,33.24564167,1.226305359,0,0,16.73807791,1.748743169,1.111184159,7.81370013
