Year ,Month,Day,Hour,Minute,Second,Cruise,Station,Bot.depth [m],Cast,Niskin_Bottle#,Longitude,Latitude,Pressure [db],Depth [m],Temp [°C],Salinity,pH_CTD,Flouresence,PAR%,Density [g/L],pTemp [°C],Sigma_Density [g/L],DO [mg/L],DO [umol/kg],DO_solubility [mg/L],DO_solubility [umol/kg],DO%,Bottle ID,Flag_TA,TA [umol/kg],Flag_DIC,DIC [umol/kg],Flag_pH_Spec,pH_Spec [25 degC],pH_from_DIC-TA [25 degC],pH_from_DIC-TA_in situ ,fCO2 [uatm],pCO2 [uatm],HCO3 [umol/kg SW],CO3 [umol/kg SW],CO2 [umol/kg SW],B-Alk [umol/kg SW],OH [umol/kg SW],P-Alk [umol/kg SW],Si-Alk [umol/kg SW],Revelle_factor,ΩCa,ΩAr,pH_from_SpecpH-TA_in situ 
2024,9,,,,,NYOS2409,9.7,400,C13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.7,400,C13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.7,400,C13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.7,400,C13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.7,400,C14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.7,400,C14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.7,400,C14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.7,400,C14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.7,400,C14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.7,400,C14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.7,400,C14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.7,400,C14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.7,400,C14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.6,133,C15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.6,133,C15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.6,133,C15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.6,133,C15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.6,133,C15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.6,133,C15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.6,133,C15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.5,82,C16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.5,82,C16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.5,82,C16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.5,82,C16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.5,82,C16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.5,82,C16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.5,82,C16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.4,61,C17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.4,61,C17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.4,61,C17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.4,61,C17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.4,61,C17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.3,53,C18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.3,53,C18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.3,53,C18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.3,53,C18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.3,53,C18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.3,53,C18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.2,40,C19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.2,40,C19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.2,40,C19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.2,40,C19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.1,15,C20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.1,15,C20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.1,15,C20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,9.1,15,C20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,,,,,NYOS2409,10.1,20.2,C21,3,-72.57296667,40.77555,2.399,2.381,21.5317,30.9545,8.193,0.6098,9.84E+00,1021.2853,21.5312,21.2749,7.7347,236.678,7.36549,225.37974,105.013,C114,,2118.470157,,1913.160512,,,7.94446308,7.995540977,435.5496942,437.00402,1749.439782,149.8878299,13.83290005,65.21888006,4.046157995,0,0,11.36568669,3.698905275,2.392105776,
2024,9,,,,,NYOS2409,10.1,20.2,C21,2,-72.57296667,40.77555,10.092,10.014,20.5688,30.967,8.202,1.4313,1.69E-11,1021.585,20.5669,21.5412,8.2263,251.655,7.4951,229.28597,109.756,C113,,2120.776641,,1917.815674,,,7.938828325,8.003951774,425.7827264,427.2215135,1755.808636,148.1246962,13.88234133,64.94917835,3.779558094,0,0,11.46168009,3.64460108,2.35130535,
2024,9,,,,,NYOS2409,10.1,20.2,C21,1,-72.57296667,40.77555,18.336,18.194,18.869,31.1636,8.071,1.9702,1.69E-11,1022.2049,18.8658,22.125,7.0938,216.885,7.72643,236.22781,91.812,C112,,2130.112407,,1969.747929,,,7.836218771,7.924967247,525.5996645,527.4137868,1830.319792,121.4755477,17.95258958,54.15133206,2.702331003,0,0,12.92929624,2.972977353,1.911022626,
2024,9,,,,,NYOS2409,10.2,42,C22,4,-72.44936667,40.55645,2.489,2.469,21.4125,31.8327,8.194,0.0139,6.83E-01,1021.9846,21.412,21.9738,7.1518,218.693,7.34353,224.55407,97.39,C118,,2161.055232,,1938.108953,,,7.963882756,8.016927603,415.9133626,417.3041718,1763.410615,161.5084591,13.1898785,70.36430775,4.273220301,0,0,10.98709758,3.959665302,2.566116204,
2024,9,,,,,NYOS2409,10.2,42,C22,3,-72.44936667,40.55645,16.15,16.025,20.9502,31.9032,8.177,0.0438,1.69E-11,1022.2222,20.9472,22.1523,7.1696,219.196,7.40222,226.30933,96.857,C117,,2163.251883,,1940.839578,,,7.961524105,8.02099505,410.9343555,412.3164092,1766.663094,160.9844213,13.19206257,70.4859652,4.143718905,0,0,11.01416067,3.933636617,2.546977455,
2024,9,,,,,NYOS2409,10.2,42,C22,2,-72.44936667,40.55645,29.245,29.017,12.367,32.1035,8.072,0.4298,1.69E-11,1024.4032,12.3632,24.2723,9.0304,275.517,8.73991,266.65376,103.324,C116,,2182.901924,,2030.980431,,,7.79722825,7.982906448,453.5225105,455.2224412,1897.428224,114.8135179,18.73868958,54.1801625,1.677125825,0,0,13.57318514,2.769879158,1.75979075,
2024,9,,,,,NYOS2409,10.2,42,C22,1,-72.44936667,40.55645,40.915,40.595,10.0749,32.0619,7.9,0.8193,1.72E-11,1024.832,10.0704,24.6469,7.0465,214.908,9.18099,280.00863,76.751,C115,,2185.877387,,2093.643741,,,7.637007352,7.848957061,634.3734019,636.8227163,1984.84935,80.55399281,28.24039755,38.95578494,0.9787250714,0,0,16.33329805,1.937746059,1.226046289,
2024,9,,,,,NYOS2409,10.3,54.7,C23,5,-72.31236667,40.35675,2.508,2.489,21.3297,31.7538,8.189,0.0356,1.54E+00,1021.9471,21.3292,21.9363,7.1743,219.387,7.35792,225.00244,97.504,C124,,2157.790209,,1941.605362,,,7.951336468,8.005514162,428.6982684,430.1333006,1770.785436,157.1882599,13.63166649,68.51337188,4.124973659,0,0,11.15995367,3.855406165,2.497480741,
2024,9,,,,,NYOS2409,10.3,54.7,C23,4,-72.31236667,40.35675,14.847,14.733,20.0094,31.6668,8.156,0.1412,1.69E-11,1022.2841,20.0067,22.2196,7.4593,228.039,7.5414,230.54919,98.911,C123,,2151.180287,,1947.530113,,,7.926684864,7.999921097,433.6008644,435.0762994,1784.524356,148.7019456,14.30381111,65.65917569,3.603087004,0,0,11.52147359,3.634939339,2.346340435,
2024,9,,,,,NYOS2409,10.3,54.7,C23,3,-72.31236667,40.35675,28.019,27.801,13.2046,32.157,8.071,0.3308,1.69E-11,1024.2768,13.2009,24.1519,8.7655,267.465,8.58619,261.99458,102.088,C122,,2184.569382,,2023.68533,,,7.818250586,7.991861425,444.0614281,445.7080917,1885.331055,120.4906983,17.86357649,56.40562962,1.861709475,0,0,13.20194243,2.908016888,1.85079386,
2024,9,,,,,NYOS2409,10.3,54.7,C23,2,-72.31236667,40.35675,39.503,39.196,10.6522,32.2573,7.91,0.3491,1.69E-11,1024.8799,10.6476,24.7017,7.0746,215.754,9.05545,276.1651,78.125,C121,,2190.240735,,2087.436859,,,7.664698112,7.869812981,603.7482426,606.0619196,1974.652198,86.44290218,26.34175896,41.62451423,1.092002642,0,0,15.80192852,2.078059984,1.31674648,
2024,9,,,,,NYOS2409,10.3,54.7,C23,2,-72.31236667,40.35675,39.503,39.196,10.6522,32.2573,7.91,0.3491,1.69E-11,1024.8799,10.6476,24.7017,7.0746,215.754,9.05545,276.1651,78.125,C120,,2191.289137,,2087.809675,,,7.666517824,7.871744856,601.0985928,603.4021158,1974.750898,86.83262329,26.22615375,41.78984388,1.096871026,0,0,15.77384338,2.087428756,1.322682929,
2024,9,,,,,NYOS2409,10.3,54.7,C23,1,-72.31236667,40.35675,52.807,52.394,9.808,32.203,7.866,0.1587,1.69E-11,1025.0402,9.8022,24.8011,6.6386,202.438,9.22634,281.34951,71.952,C119,,2189.451938,,2104.606545,,,7.613516177,7.827461575,668.4349313,671.0247254,1997.932467,76.67735842,29.99671982,37.27052839,0.909418021,0,0,16.68453262,1.838849775,1.163508788,
2024,9,,,,,NYOS2409,10.4,67,C24,5,-72.17471667,40.15258,2.478,2.459,20.4819,32.1887,8.198,0.0764,1.58E+01,1022.5037,20.4814,22.493,7.2804,222.51,7.45319,227.79162,97.681,C129,,2185.307172,,1969.533662,,,7.940806788,8.007591125,430.1761491,431.6313525,1798.449749,157.1169424,13.96697057,68.7697707,3.863812859,0,0,11.25666924,3.836552087,2.482473662,
2024,9,,,,,NYOS2409,10.4,67,C24,4,-72.17471667,40.15258,8.38,8.316,21.9834,33.4255,8.221,0.0279,1.69E-11,1023.0631,21.9817,23.027,6.9521,212.365,7.20136,219.98008,96.538,C128,,2247.108766,,1995.178947,,,7.987627126,8.032155981,408.8015694,410.1589811,1801.100276,181.4203623,12.65830924,78.37724822,4.800015528,0,0,10.48208136,4.395851509,2.864138153,
2024,9,,,,,NYOS2409,10.4,67,C24,3,-72.17471667,40.15258,25.28,25.084,20.8134,33.685,8.168,0.2074,1.69E-11,1023.6537,20.8086,23.5446,7.3969,225.838,7.34334,224.20385,100.729,C127,,2247.348889,,2011.811262,,,7.952729011,8.013940779,428.4104909,429.8537677,1827.822258,170.3159432,13.6730609,74.74738909,4.157260052,0,0,10.87274513,4.10143544,2.665810871,
2024,9,,,,,NYOS2409,10.4,67,C24,2,-72.17471667,40.15258,45.198,44.847,9.9097,32.7567,7.907,0.2576,1.69E-11,1025.4209,9.9047,25.2165,6.6916,203.971,9.1732,279.6157,72.947,C126,,2218.784286,,2114.232943,,,7.661548564,7.877777088,595.6474014,597.952137,2000.013834,87.6636541,26.55545537,42.41657746,1.040101627,0,0,15.79335853,2.098704153,1.329748385,
2024,9,,,,,NYOS2409,10.4,67,C24,1,-72.17471667,40.15258,65.28,64.769,11.3265,33.883,7.963,-0.0121,1.69E-11,1026.1408,11.3184,25.8482,6.1517,187.401,8.83396,269.10921,69.637,C125,,2268.909911,,2135.672382,,,7.72021557,7.917731612,547.9513923,550.0330044,2007.514958,104.985395,23.17202925,50.09497887,1.341536591,0,0,14.52492103,2.488664333,1.584799502,
2024,9,,,,,NYOS2409,10.5,86,C25,6,-72.03575,39.94026667,2.426,2.407,21.4822,33.088,8.213,0.04,2.01E+01,1022.9188,21.4818,22.9084,7.074,216.115,7.28061,222.42673,97.162,C136,,2229.489759,,1981.858512,,,7.986399044,8.03862292,399.9722113,401.3085601,1791.036913,178.2459402,12.5756594,77.34653514,4.623786723,0,0,10.54767165,4.3305193,2.815478656,
2024,9,,,,,NYOS2409,10.5,86,C25,5,-72.03575,39.94026667,29.791,29.56,15.4531,33.1349,8.124,0.2826,1.62E+00,1024.5676,15.4486,24.4363,8.3567,254.922,8.15522,248.77505,102.471,C135,,2239.674966,,2039.396405,,,7.888530626,8.029743102,410.2200718,411.6982385,1877.768807,146.3111155,15.31648286,66.72091153,2.572561482,0,0,11.93629787,3.514156527,2.25216573,
2024,9,,,,,NYOS2409,10.5,86,C25,4,-72.03575,39.94026667,39.361,39.056,13.1104,33.3006,8.068,0.3122,4.41E-01,1025.2309,13.105,25.0557,7.7894,237.472,8.54169,260.40697,91.193,C134,,2243.10672,,2066.911023,,,7.832931962,8.008312886,432.6103025,434.2164414,1919.002145,130.5670162,17.34186229,61.02739201,1.953177845,0,0,12.77570137,3.122789532,1.992489565,
2024,9,,,,,NYOS2409,10.5,86,C25,3,-72.03575,39.94026667,49.887,49.499,13.6245,33.7555,8.076,0.8837,6.23E-02,1025.5257,13.6175,25.3044,7.6734,233.879,8.42818,256.88416,91.044,C133,,2266.048449,,2084.491766,,,7.836687652,8.003976836,440.5910536,442.2160874,1932.78151,134.3741678,17.33608888,62.47774906,2.050983179,0,0,12.62910087,3.199685135,2.045765153,
2024,9,,,,,NYOS2409,10.5,86,C25,2,-72.03575,39.94026667,60.555,60.083,11.7899,33.6681,8.022,0.1557,1.14E-12,1025.8665,11.7823,25.5955,7.1705,218.49,8.75972,266.91319,81.858,C132,,2259.452858,,2100.64187,,,7.786266482,7.9796726,466.2895281,468.0503515,1961.358516,119.8327906,19.45056365,56.8244532,1.615016934,0,0,13.47529147,2.84721463,1.813831775,
2024,9,,,,,NYOS2409,10.5,86,C25,1,-72.03575,39.94026667,84.462,83.798,11.6262,34.1963,7.962,-0.0433,1.41E-12,1026.4148,11.6155,26.0371,5.9796,182.122,8.76071,266.82852,68.254,C131,,2282.003366,,2143.671872,,,7.728109612,7.920796697,545.1410268,547.2039643,2012.684218,108.1968536,22.7908004,51.53649403,1.401213245,0,0,14.32152787,2.551369204,1.626920026,
2024,9,,,,,NYOS2409,10.5,86,C25,1,-72.03575,39.94026667,84.462,83.798,11.6262,34.1963,7.962,-0.0433,1.41E-12,1026.4148,11.6155,26.0371,5.9796,182.122,8.76071,266.82852,68.254,C130,,2281.022909,,2140.286697,,,7.734151199,7.927114997,536.1048551,538.1335976,2008.328788,109.5448851,22.41302368,52.19469186,1.421747699,0,0,14.22120793,2.583156876,1.647189927,
2024,9,,,,,NYOS2409,10.6,284,C26,8,-71.88655,39.72523333,2.433,2.415,23.0504,33.9462,8.236,-0.0129,2.54E+01,1023.1306,23.0499,23.1202,6.6937,204.453,7.04543,215.19749,95.007,C145,,2270.457839,,2004.788441,,,8.003042448,8.031917314,411.3090321,412.6569296,1801.571999,190.869702,12.34673921,81.82295733,5.332983534,0,0,10.22032339,4.617917975,3.020807794,
2024,9,,,,,NYOS2409,10.6,284,C26,7,-71.88655,39.72523333,25.106,24.912,23.7785,34.5441,8.238,-0.0247,5.78E+00,1023.4702,23.7733,23.3631,6.6091,201.821,6.93264,211.7019,95.333,C144,,2299.388626,,2017.354768,,,8.020435475,8.037738165,406.4270065,407.7470514,1803.462854,201.9585047,11.93340961,86.17518856,5.842956023,0,0,9.948223511,4.85262134,3.185364645,
2024,9,,,,,NYOS2409,10.6,284,C26,6,-71.88655,39.72523333,50.513,50.121,16.3769,35.143,8.16,1.2682,5.77E-01,1025.9937,16.3687,25.7726,7.2323,220.333,7.91122,241.01755,91.418,C143,,2334.648647,,2095.508239,,,7.929560455,8.056942388,391.1120718,392.5049881,1909.233113,172.2267164,14.04840907,77.87340258,3.097671257,0,0,11.06620149,4.069615593,2.623684362,
2024,9,,,,,NYOS2409,10.6,284,C26,5,-71.88655,39.72523333,101.259,100.461,14.2505,35.6125,8.033,-0.0176,1.04E-02,1027.0571,14.2357,26.6105,5.1373,156.382,8.22669,250.42371,62.447,C142,,2343.95282,,2166.253128,,,7.79726895,7.952245872,514.1332247,516.0143985,2013.258893,133.3578732,19.63636213,61.9888783,2.000721326,0,0,12.883037,3.110428189,1.998465974,
2024,9,,,,,NYOS2409,10.6,284,C26,4,-71.88655,39.72523333,150.978,149.77,12.5442,35.588,7.964,-0.0677,1.35E-13,1027.6143,12.5239,26.9438,4.3463,132.26,8.51922,259.24447,51.017,C141,,2335.317509,,2188.943171,,,7.726808509,7.903351235,576.5195969,578.6756377,2051.779337,113.9406134,23.22322129,54.15495058,1.514772445,0,0,14.03409305,2.632982916,1.686823563,
2024,9,,,,,NYOS2409,10.6,284,C26,4,-71.88655,39.72523333,150.978,149.77,12.5442,35.588,7.964,-0.0677,1.35E-13,1027.6143,12.5239,26.9438,4.3463,132.26,8.51922,259.24447,51.017,C140,,2334.788409,,2189.488217,,,7.724298435,7.900731994,580.2959122,582.4660755,2052.800983,113.3118961,23.37533789,53.87082453,1.505664305,0,0,14.07349821,2.618454277,1.677515773,
2024,9,,,,,NYOS2409,10.6,284,C26,3,-71.88655,39.72523333,176.729,175.305,11.7891,35.4738,7.941,-0.0376,6.64E-14,1027.7894,11.7662,27.002,4.3807,133.3,8.66053,263.52946,50.583,C139,,2330.924981,,2190.830644,,,7.713404714,7.899859174,578.1196605,580.3028045,2057.050629,109.9109279,23.86908695,52.67176577,1.393609293,0,0,14.3016748,2.529315285,1.618328158,
2024,9,,,,,NYOS2409,10.6,284,C26,2,-71.88655,39.72523333,227.518,225.656,10.1922,35.2807,7.902,-0.0579,5.11E-14,1028.1638,10.1654,27.1427,4.4591,135.666,8.97085,272.93472,49.707,C138,,2321.800502,,2195.857175,,,7.681377265,7.888596464,587.0053452,589.2683218,2069.272869,101.0308909,25.55341535,49.32244653,1.156619141,0,0,14.92845622,2.304879694,1.471012903,
2024,9,,,,,NYOS2409,10.6,284,C26,1,-71.88655,39.72523333,279.651,277.328,8.7882,35.1428,7.886,-0.0663,5.25E-14,1028.5321,8.758,27.2687,4.8969,148.969,9.25869,281.65773,52.89,C137,,2314.472967,,2197.300536,,,7.661117759,7.886613507,582.1570811,584.4427774,2075.334216,95.38962515,26.57669484,47.37365214,0.9991190467,0,0,15.35372592,2.155737284,1.373235366,
2024,9,,,,,NYOS2409,10.7,1400,C27,8,-71.74966667,39.52841667,2.095,2.079,23.429,33.9951,8.239,-0.0461,5.45E+01,1023.0569,23.4286,23.048,6.6614,203.483,6.99698,213.73249,95.204,C154,,2270.365012,,2000.448263,,,8.010160516,8.033424194,409.1877207,410.522443,1794.621839,193.6674378,12.15898704,82.87503234,5.542739073,0,0,10.12641988,4.686802662,3.069471325,
2024,9,,,,,NYOS2409,10.7,1400,C27,7,-71.74966667,39.52841667,20.292,20.136,22.7209,34.1873,8.225,-0.0014,9.03E+00,1023.4852,22.7168,23.3983,6.4634,197.365,7.07644,216.08593,91.337,C153,,2280.706906,,2008.825815,,,8.009708959,8.042926407,399.321834,400.6357647,1801.956361,194.7936292,12.07582465,83.83461107,5.337943545,0,0,10.12122475,4.6892946,3.066671166,
2024,9,,,,,NYOS2409,10.7,1400,C27,6,-71.74966667,39.52841667,35.17,34.899,19.039,34.4624,8.184,0.1195,6.65E+00,1024.7545,19.0328,24.6019,7.2946,222.486,7.55183,230.3315,96.594,C152,,2295.980165,,2049.734509,,,7.956730919,8.044429649,400.2568708,401.6354348,1859.12846,177.2427549,13.3632938,78.54344132,3.83198875,0,0,10.76484407,4.228525634,2.740127664,
2024,9,,,,,NYOS2409,10.7,1400,C27,5,-71.74966667,39.52841667,50.834,50.44,14.6602,34.5524,8.099,0.5805,6.43E-01,1025.9266,14.6527,25.7023,6.4929,197.821,8.21303,250.22944,79.056,C151,,2293.244954,,2099.010661,,,7.851436135,8.003323093,444.9023263,446.5217098,1939.334107,142.7956815,16.88087265,66.03365532,2.295977173,0,0,12.23913195,3.384021505,2.171414506,
2024,9,,,,,NYOS2409,10.7,1400,C27,5,-71.74966667,39.52841667,50.834,50.44,14.6602,34.5524,8.099,0.5805,6.43E-01,1025.9266,14.6527,25.7023,6.4929,197.821,8.21303,250.22944,79.056,C150,,2293.095216,,2102.56355,,,7.843501177,7.995178762,454.596975,456.2516456,1944.778612,140.5362228,17.24871547,65.00117711,2.253321888,0,0,12.35461986,3.330476072,2.137056175,
2024,9,,,,,NYOS2409,10.7,1400,C27,4,-71.74966667,39.52841667,60.921,60.448,16.1618,35.44,8.091,0.2927,2.34E-01,1026.3179,16.1521,26.0511,5.8728,178.867,7.92998,241.52348,74.058,C149,,2338.276113,,2131.441367,,,7.861730351,7.990708507,466.8262893,468.493386,1962.702712,151.8913503,16.84730465,69.18217382,2.618980322,0,0,11.92395766,3.574986242,2.304928884,
2024,9,,,,,NYOS2409,10.7,1400,C27,3,-71.74966667,39.52841667,75.011,74.426,14.7503,35.3977,8.057,0.0668,7.66E-02,1026.6662,14.7391,26.3359,5.6225,171.197,8.15564,248.32753,68.94,C148,,2333.204991,,2144.262962,,,7.825352451,7.974432213,485.0231552,486.7865485,1985.794244,140.2026748,18.2660435,64.81644933,2.199798728,0,0,12.48334766,3.290364046,2.115051689,
2024,9,,,,,NYOS2409,10.7,1400,C27,2,-71.74966667,39.52841667,85.815,85.143,14.0147,35.3908,8.034,0.0109,4.08E-02,1026.8678,14.0023,26.4888,5.5582,169.213,8.27721,251.99152,67.15,C147,,#REF!,,2151.647232,,,7.805992441,7.965350549,495.3033753,497.1211155,1998.213341,134.3553691,19.07852261,62.60940017,2.005527097,0,0,12.79106457,3.146324628,2.019566028,
2024,9,,,,,NYOS2409,10.7,1400,C27,1,-71.74966667,39.52841667,100.827,100.034,13.5119,35.4596,8.021,-0.0313,1.78E-02,1027.0936,13.4977,26.6474,5.1804,157.687,8.35841,254.42416,61.978,C146,,#REF!,,2159.485454,,,7.79202361,7.958089247,503.7988148,505.6596573,2009.168186,130.6150084,19.70225871,61.22671808,1.880828012,0,0,13.00475077,3.048723031,1.955430035,
2024,9,,,,,NYOS2409,10.7,1400,C28,8,-71.74891667,39.52781667,126.361,125.36,12.6068,35.4963,7.984,-0.071,6.18E-03,1027.4209,12.5898,26.8596,4.8999,149.118,8.5131,259.07919,57.557,C163,,2334.239681,,2182.195174,,,7.741343321,7.918431372,556.0669712,558.144852,2042.544499,117.2839125,22.36676209,55.56676506,1.572932731,0,0,13.81981555,2.723674697,1.744420598,
2024,9,,,,,NYOS2409,10.7,1400,C28,7,-71.74891667,39.52781667,151.917,150.704,12.1929,35.4838,7.955,-0.0598,2.75E-05,1027.6075,12.1728,26.9317,4.5763,139.261,8.5872,261.31612,53.292,C162,,2332.821631,,2185.305095,,,7.730924517,7.912938661,561.5370155,563.6465356,2048.005086,114.4135733,22.88643583,54.50898383,1.492912538,0,0,14.00324046,2.64484066,1.693061455,
2024,9,,,,,NYOS2409,10.7,1400,C28,6,-71.74891667,39.52781667,176.933,175.509,11.1101,35.3558,7.928,-0.057,4.14E-14,1027.8276,11.0881,27.0366,4.529,137.808,8.79207,267.52314,51.512,C161,,2327.199364,,2192.64572,,,7.701517435,7.897711775,579.5446964,581.7524953,2061.740649,106.4317778,24.4732935,51.3153695,1.292731151,0,0,14.54613647,2.450245882,1.565539975,
2024,9,,,,,NYOS2409,10.7,1400,C28,6,-71.74891667,39.52781667,176.933,175.509,11.1101,35.3558,7.928,-0.057,4.14E-14,1027.8276,11.0881,27.0366,4.529,137.808,8.79207,267.52314,51.512,C160,,2325.411822,,2191.615811,,,7.69981273,7.895916021,581.7622754,583.9785223,2061.089732,105.959141,24.5669385,51.12940651,1.287396903,0,0,14.57120404,2.439364955,1.558587805,
2024,9,,,,,NYOS2409,10.7,1400,C28,5,-71.74891667,39.52781667,201.063,199.434,10.6036,35.3187,7.906,-0.0557,4.12E-14,1028.0004,10.5793,27.0996,4.3732,133.058,8.88967,270.47627,49.194,C159,,2323.674212,,2195.049682,,,7.687529668,7.889807188,588.0800478,590.3351011,2067.020912,102.7771007,25.25166899,49.90472666,1.207550083,0,0,14.80132544,2.355878937,1.50424328,
2024,9,,,,,NYOS2409,10.7,1400,C28,4,-71.74891667,39.52781667,227.738,225.878,9.7835,35.2242,7.887,-0.0461,4.10E-14,1028.1927,9.7573,27.1685,4.4223,134.545,9.05391,275.4549,48.845,C158,,2320.169033,,2194.838083,,,7.680588548,7.894000168,577.8957206,580.1354418,2068.839543,100.4915677,25.50697246,49.23708524,1.122318179,0,0,14.97122758,2.292835611,1.462202177,
2024,9,,,,,NYOS2409,10.7,1400,C28,3,-71.74891667,39.52781667,252.056,249.983,9.2239,35.1802,7.88,-0.0644,4.04E-14,1028.364,9.1959,27.2275,4.5537,138.535,9.16794,278.90811,49.67,C157,,2318.381491,,2198.656928,,,7.66695759,7.887198061,584.9205913,587.2041177,2075.246828,97.10081172,26.30928802,47.90167094,1.044622793,0,0,15.23168752,2.205614856,1.405601607,
