"","X","lon","lat","date","bot_depth","depth","depth_flag","temp","temp_flag","profile_num","EPU","NYB","STRATA","seafloor_depth","surf_temp","surf_temp_1m","bot_T","bot_T_10m","year","month"
"34654",NA,-73.1965942382812,39.2643508911133,20140901,NA,3.09627795219421,0,23.4713001251221,0,55267,"MAB","NYB",1740,-64,23.4713001251221,NA,11.9589004516602,11.9589004516602,2014,9
"34655",NA,-73.198127746582,39.2645111083984,20140901,NA,3.09627795219421,0,23.4561004638672,0,55268,"MAB","NYB",1740,-64,23.4561004638672,NA,11.9646997451782,11.9646997451782,2014,9
"34656",NA,-73.1996917724609,39.2646751403809,20140901,NA,2.98711490631104,0,23.4465007781982,0,55269,"MAB","NYB",1740,-64,23.4465007781982,NA,11.9832000732422,11.9832000732422,2014,9
"34657",NA,-73.2012176513672,39.264835357666,20140901,NA,2.82833242416382,0,23.4815998077393,0,55270,"MAB","NYB",1740,-64,23.4815998077393,NA,11.9961004257202,11.9961004257202,2014,9
"34658",NA,-73.202766418457,39.2649955749512,20140901,NA,2.46114730834961,0,23.4974002838135,0,55271,"MAB","NYB",1740,-64,23.4974002838135,NA,12.0265998840332,12.0265998840332,2014,9
"34659",NA,-73.2042846679688,39.2651519775391,20140901,NA,2.71916937828064,0,23.492000579834,0,55287,"MAB","NYB",1740,-64,23.492000579834,NA,12.0284996032715,12.0284996032715,2014,9
"34660",NA,-73.2058181762695,39.2653121948242,20140901,NA,2.72909331321716,0,23.4678993225098,0,55288,"MAB","NYB",1740,-64,23.4678993225098,NA,12.0299997329712,12.0299997329712,2014,9
"34661",NA,-73.2073745727539,39.2654762268066,20140901,NA,2.07411432266235,0,24.044900894165,0,55289,"MAB","NYB",1740,-64,24.044900894165,NA,12.0502004623413,12.0502004623413,2014,9
"34662",NA,-73.2089004516602,39.2656364440918,20140901,NA,2.8977997303009,0,23.4738998413086,0,55290,"MAB","NYB",1740,-64,23.4738998413086,NA,12.0338001251221,12.0338001251221,2014,9
"34663",NA,-73.2104110717773,39.2657928466797,20140901,NA,2.79856038093567,0,23.468599319458,0,55291,"MAB","NYB",1740,-64,23.468599319458,NA,12.0368003845215,12.0368003845215,2014,9
"34664",NA,-73.2119903564453,39.2659568786621,20140901,NA,2.70924544334412,0,23.4899005889893,0,55311,"MAB","NYB",1740,-64,23.4899005889893,NA,12.0402002334595,12.0402002334595,2014,9
"34665",NA,-73.2135696411133,39.2661247253418,20140901,NA,2.09396195411682,0,24.0140991210938,0,55312,"MAB","NYB",1740,-64,24.0140991210938,NA,12.0469999313354,12.0469999313354,2014,9
"34666",NA,-73.211296081543,39.2674293518066,20140901,NA,1.09164154529572,0,24.0359001159668,0,55313,"MAB","NYB",1740,-64,24.0359001159668,NA,12.0347003936768,12.0347003936768,2014,9
"34667",NA,-73.2136688232422,39.2685012817383,20140901,NA,2.47107076644897,0,23.475700378418,0,55314,"MAB","NYB",1740,-64,23.475700378418,NA,12.0425996780396,12.0425996780396,2014,9
"34668",NA,-73.2158584594727,39.2694931030273,20140901,NA,2.81840753555298,0,23.5041999816895,0,55336,"MAB","NYB",1740,-64,23.5041999816895,NA,12.0499000549316,12.0499000549316,2014,9
"34669",NA,-73.2181167602539,39.2705154418945,20140901,NA,2.61000561714172,0,23.8736000061035,0,55337,"MAB","NYB",1740,-64,23.8736000061035,NA,12.0518999099731,12.0518999099731,2014,9
"34670",NA,-73.2202835083008,39.2714920043945,20140901,NA,2.44129848480225,0,24.0016994476318,0,55338,"MAB","NYB",1740,-64,24.0016994476318,NA,12.0543003082275,12.0543003082275,2014,9
"34671",NA,-73.2224655151367,39.2724800109863,20140901,NA,2.62985229492188,0,24.0617008209229,0,55339,"MAB","NYB",1740,-64,24.0617008209229,NA,12.0604000091553,12.0604000091553,2014,9
"34672",NA,-73.2245483398438,39.2734222412109,20140901,NA,2.16342854499817,0,24.0774002075195,0,55340,"MAB","NYB",1740,-64,24.0774002075195,NA,12.0747995376587,12.0747995376587,2014,9
"34673",NA,-73.2265472412109,39.2743263244629,20140902,NA,2.2328953742981,0,24.1487998962402,0,55352,"MAB","NYB",1740,-62,24.1487998962402,NA,12.0796003341675,12.0796003341675,2014,9
"34674",NA,-73.2286376953125,39.2752723693848,20140902,NA,1.9451014995575,0,24.1543998718262,0,55353,"MAB","NYB",1740,-61,24.1543998718262,NA,12.084400177002,12.084400177002,2014,9
"34675",NA,-73.2308120727539,39.2762565612793,20140902,NA,2.59015607833862,0,24.0895004272461,0,55354,"MAB","NYB",1740,-61,24.0895004272461,NA,12.0738000869751,12.0738000869751,2014,9
"34676",NA,-73.2330551147461,39.2772674560547,20140902,NA,2.44129729270935,0,24.0960998535156,0,55355,"MAB","NYB",1740,-61,24.0960998535156,NA,12.0701999664307,12.0701999664307,2014,9
"34677",NA,-73.2351837158203,39.2782325744629,20140902,NA,2.37182974815369,0,24.1051006317139,0,55356,"MAB","NYB",1740,-61,24.1051006317139,NA,12.0641002655029,12.0641002655029,2014,9
"34678",NA,-73.2373352050781,39.2792053222656,20140902,NA,2.18327474594116,0,24.1327991485596,0,55357,"MAB","NYB",1740,-61,24.1327991485596,NA,12.0615997314453,12.0615997314453,2014,9
"34679",NA,-73.2394332885742,39.2801551818848,20140902,NA,2.53061175346375,0,24.1329002380371,0,55379,"MAB","NYB",1740,-61,24.1329002380371,NA,12.0443000793457,12.0443000793457,2014,9
"34680",NA,-73.2415542602539,39.2811126708984,20140902,NA,2.52068758010864,0,24.1292991638184,0,55380,"MAB","NYB",1740,-61,24.1292991638184,NA,12.0234003067017,12.0234003067017,2014,9
"34681",NA,-73.2437286376953,39.2820930480957,20140902,NA,2.56038308143616,0,24.1441993713379,0,55381,"MAB","NYB",1740,-60,24.1441993713379,NA,12.0437002182007,12.0437002182007,2014,9
"34682",NA,-73.245475769043,39.282886505127,20140902,NA,2.26266551017761,0,24.1553993225098,0,55382,"MAB","NYB",1740,-60,24.1553993225098,NA,23.2043991088867,NA,2014,9
"34683",NA,-73.2433166503906,39.285026550293,20140902,NA,1.01224803924561,0,24.1172008514404,0,55401,"MAB","NYB",1740,-60,24.1172008514404,NA,12.0395002365112,12.0395002365112,2014,9
"34684",NA,-73.2453689575195,39.2861099243164,20140902,NA,2.76878380775452,0,24.1793994903564,0,55402,"MAB","NYB",1740,-60,24.1793994903564,NA,12.0479001998901,12.0479001998901,2014,9
"34685",NA,-73.2474136352539,39.2871894836426,20140902,NA,2.30236005783081,0,24.1268005371094,0,55403,"MAB","NYB",1740,-60,24.1268005371094,NA,12.0445003509521,12.0445003509521,2014,9
"34686",NA,-73.2494430541992,39.2882652282715,20140902,NA,2.63977241516113,0,24.0872993469238,0,55404,"MAB","NYB",1740,-60,24.0872993469238,NA,12.0532999038696,12.0532999038696,2014,9
"34687",NA,-73.2515029907227,39.2893524169922,20140902,NA,2.59015297889709,0,24.0249996185303,0,55405,"MAB","NYB",1740,-60,24.0249996185303,NA,12.0586004257202,12.0586004257202,2014,9
"34688",NA,-73.2535171508789,39.2904167175293,20140902,NA,2.203120470047,0,24.0716991424561,0,55424,"MAB","NYB",1740,-60,24.0716991424561,NA,12.0600996017456,12.0600996017456,2014,9
"34689",NA,-73.2555389404297,39.2914848327637,20140902,NA,2.10388135910034,0,24.0708999633789,0,55425,"MAB","NYB",1740,-60,24.0708999633789,NA,12.0621004104614,12.0621004104614,2014,9
"34690",NA,-73.2575149536133,39.2925262451172,20140902,NA,2.49091339111328,0,24.050500869751,0,55426,"MAB","NYB",1740,-59,24.050500869751,NA,12.0811004638672,12.0811004638672,2014,9
"34691",NA,-73.2594451904297,39.2935523986816,20140902,NA,2.81840133666992,0,24.0366992950439,0,55427,"MAB","NYB",1740,-56,24.0366992950439,NA,12.0829000473022,12.0829000473022,2014,9
"34692",NA,-73.2612762451172,39.2945175170898,20140902,NA,2.5901517868042,0,24.0352993011475,0,55428,"MAB","NYB",1740,-56,24.0352993011475,NA,12.0874996185303,12.0874996185303,2014,9
"34693",NA,-73.2630996704102,39.2954788208008,20140902,NA,2.55045580863953,0,24.0273990631104,0,55452,"MAB","NYB",1740,-56,24.0273990631104,NA,12.1173000335693,12.1173000335693,2014,9
"34694",NA,-73.2648544311523,39.2964057922363,20140902,NA,2.48098826408386,0,24.0181007385254,0,55453,"MAB","NYB",1740,-56,24.0181007385254,NA,12.1611003875732,12.1611003875732,2014,9
"34695",NA,-73.2666931152344,39.2973785400391,20140902,NA,2.61992311477661,0,24.0049991607666,0,55454,"MAB","NYB",1740,-56,24.0049991607666,NA,12.2056999206543,12.2056999206543,2014,9
"34696",NA,-73.2686920166016,39.2984352111816,20140902,NA,2.3023579120636,0,24.0098991394043,0,55455,"MAB","NYB",1740,-56,24.0098991394043,NA,12.2753000259399,12.2753000259399,2014,9
"34697",NA,-73.2704925537109,39.2993850708008,20140902,NA,2.31228160858154,0,23.9783992767334,0,55456,"MAB","NYB",1740,-56,23.9783992767334,NA,12.2086000442505,12.2086000442505,2014,9
"34698",NA,-73.272331237793,39.3003578186035,20140902,NA,2.19319438934326,0,23.963399887085,0,55457,"MAB","NYB",1740,-56,23.963399887085,NA,12.1838998794556,12.1838998794556,2014,9
"34699",NA,-73.274169921875,39.3013305664062,20140902,NA,2.37182474136353,0,23.9720993041992,0,55458,"MAB","NYB",1740,-56,23.9720993041992,NA,12.194299697876,12.194299697876,2014,9
"34700",NA,-73.2759780883789,39.3022842407227,20140902,NA,2.93748569488525,0,23.9669990539551,0,55474,"MAB","NYB",1740,-56,23.9669990539551,NA,12.2925996780396,12.2925996780396,2014,9
"34701",NA,-73.275016784668,39.3020896911621,20140902,NA,1.21072554588318,0,23.9381008148193,0,55475,"MAB","NYB",1740,-56,23.9381008148193,NA,12.1937999725342,12.1937999725342,2014,9
"34702",NA,-73.2765502929688,39.3022575378418,20140902,NA,2.07410740852356,0,23.9353008270264,0,55476,"MAB","NYB",1740,-56,23.9353008270264,NA,12.2276000976562,12.2276000976562,2014,9
"34703",NA,-73.2781677246094,39.3024368286133,20140902,NA,2.35197639465332,0,23.9141006469727,0,55496,"MAB","NYB",1740,-56,23.9141006469727,NA,12.273099899292,12.273099899292,2014,9
"34704",NA,-73.2797241210938,39.3026084899902,20140902,NA,2.21304202079773,0,23.8817005157471,0,55497,"MAB","NYB",1740,-56,23.8817005157471,NA,12.3156003952026,12.3156003952026,2014,9
"34705",NA,-73.28125,39.3027763366699,20140902,NA,2.69931244850159,0,23.8229999542236,0,55498,"MAB","NYB",1740,-56,23.8229999542236,NA,12.3320999145508,12.3320999145508,2014,9
"34706",NA,-73.282829284668,39.3029518127441,20140902,NA,2.13365077972412,0,23.8223991394043,0,55499,"MAB","NYB",1740,-56,23.8223991394043,NA,12.2957000732422,12.2957000732422,2014,9
"34707",NA,-73.2843627929688,39.3031196594238,20140902,NA,1.98479211330414,0,23.8145999908447,0,55500,"MAB","NYB",1740,-56,23.8145999908447,NA,12.2800998687744,12.2800998687744,2014,9
"34708",NA,-73.2858276367188,39.303279876709,20140902,NA,1.88555288314819,0,23.8010005950928,0,55501,"MAB","NYB",1740,-56,23.8010005950928,NA,12.2670001983643,12.2670001983643,2014,9
"34709",NA,-73.2873229980469,39.3034477233887,20140902,NA,2.560378074646,0,23.7649002075195,0,55515,"MAB","NYB",1740,-56,23.7649002075195,NA,12.2737998962402,12.2737998962402,2014,9
"34710",NA,-73.2888336181641,39.3036117553711,20140902,NA,2.98710489273071,0,23.7241992950439,0,55516,"MAB","NYB",1740,-56,23.7241992950439,NA,12.2749004364014,12.2749004364014,2014,9
"34711",NA,-73.2903366088867,39.3037796020508,20140902,NA,2.75885558128357,0,23.7448997497559,0,55517,"MAB","NYB",1740,-56,23.7448997497559,NA,12.2805004119873,12.2805004119873,2014,9
"34712",NA,-73.2917861938477,39.3039398193359,20140902,NA,2.57030200958252,0,23.7056999206543,0,55518,"MAB","NYB",1740,-55,23.7056999206543,NA,12.1998996734619,12.1998996734619,2014,9
"34713",NA,-73.2932815551758,39.3041038513184,20140902,NA,2.88786578178406,0,23.6686000823975,0,55519,"MAB","NYB",1740,-55,23.6686000823975,NA,12.1548004150391,12.1548004150391,2014,9
"34714",NA,-73.2948379516602,39.3042755126953,20140902,NA,2.729083776474,0,23.6592998504639,0,55520,"MAB","NYB",1740,-55,23.6592998504639,NA,12.0944995880127,12.0944995880127,2014,9
"34715",NA,-73.2962799072266,39.3044357299805,20140902,NA,2.50083470344543,0,23.7031993865967,0,55538,"MAB","NYB",1740,-55,23.7031993865967,NA,12.0270004272461,12.0270004272461,2014,9
"34716",NA,-73.2978439331055,39.3046073913574,20140902,NA,2.79855060577393,0,23.6793994903564,0,55539,"MAB","NYB",1740,-55,23.6793994903564,NA,11.9757995605469,11.9757995605469,2014,9
"34717",NA,-73.2992782592773,39.3047637939453,20140902,NA,2.27258491516113,0,23.68630027771,0,55540,"MAB","NYB",1740,-55,23.68630027771,NA,11.9067001342773,11.9067001342773,2014,9
"34718",NA,-73.3006134033203,39.3049125671387,20140902,NA,2.62984490394592,0,23.6804008483887,0,55541,"MAB","NYB",1740,-55,23.6804008483887,NA,12.1742000579834,NA,2014,9
"34719",NA,-73.2998046875,39.3017539978027,20140902,NA,1.01224648952484,0,23.6695995330811,0,55554,"MAB","NYB",1740,-55,23.6695995330811,NA,12.075400352478,12.075400352478,2014,9
"34720",NA,-73.3013000488281,39.3020858764648,20140902,NA,2.41152024269104,0,23.6653003692627,0,55555,"MAB","NYB",1740,-55,23.6653003692627,NA,12.0193004608154,12.0193004608154,2014,9
"34721",NA,-73.3029022216797,39.3024368286133,20140902,NA,2.79855132102966,0,23.6595001220703,0,55556,"MAB","NYB",1740,-55,23.6595001220703,NA,11.9888000488281,11.9888000488281,2014,9
"34722",NA,-73.3042984008789,39.3027458190918,20140902,NA,2.72908401489258,0,23.6599998474121,0,55557,"MAB","NYB",1740,-55,23.6599998474121,NA,11.9141998291016,11.9141998291016,2014,9
"34723",NA,-73.3059844970703,39.3031158447266,20140902,NA,3.15581035614014,0,23.6551990509033,0,55558,"MAB","NYB",1740,-55,23.6551990509033,NA,11.8943004608154,11.8943004608154,2014,9
"34724",NA,-73.3076095581055,39.3034744262695,20140902,NA,2.39167213439941,0,23.6555004119873,0,55559,"MAB","NYB",1730,-55,23.6555004119873,NA,11.7874002456665,11.7874002456665,2014,9
"34725",NA,-73.3092346191406,39.3038330078125,20140902,NA,2.33212852478027,0,23.6732006072998,0,55576,"MAB","NYB",1730,-52,23.6732006072998,NA,11.7529001235962,11.7529001235962,2014,9
"34726",NA,-73.3107681274414,39.3041725158691,20140902,NA,3.03672361373901,0,23.673999786377,0,55577,"MAB","NYB",1730,-52,23.673999786377,NA,11.7180004119873,11.7180004119873,2014,9
"34727",NA,-73.312255859375,39.3044967651367,20140902,NA,2.78862714767456,0,23.665599822998,0,55578,"MAB","NYB",1730,-52,23.665599822998,NA,11.6775999069214,11.6775999069214,2014,9
"34728",NA,-73.3137588500977,39.3048324584961,20140902,NA,2.56037783622742,0,23.6956996917725,0,55579,"MAB","NYB",1730,-52,23.6956996917725,NA,11.6552000045776,11.6552000045776,2014,9
"34729",NA,-73.3151626586914,39.3051414489746,20140902,NA,3.17565751075745,0,23.6646995544434,0,55580,"MAB","NYB",1730,-52,23.6646995544434,NA,11.6083002090454,11.6083002090454,2014,9
"34730",NA,-73.3167343139648,39.3054847717285,20140902,NA,3.22527647018433,0,23.6884002685547,0,55581,"MAB","NYB",1730,-52,23.6884002685547,NA,11.584400177002,11.584400177002,2014,9
"34731",NA,-73.3182983398438,39.3058319091797,20140902,NA,3.20542907714844,0,23.7112007141113,0,55598,"MAB","NYB",1730,-52,23.7112007141113,NA,11.5655002593994,11.5655002593994,2014,9
"34732",NA,-73.3198699951172,39.3061752319336,20140902,NA,2.86801791191101,0,23.7390995025635,0,55599,"MAB","NYB",1730,-52,23.7390995025635,NA,11.5340995788574,11.5340995788574,2014,9
"34733",NA,-73.3213043212891,39.3064956665039,20140902,NA,2.95733284950256,0,23.743200302124,0,55600,"MAB","NYB",1730,-52,23.743200302124,NA,11.5180997848511,11.5180997848511,2014,9
"34734",NA,-73.32275390625,39.306812286377,20140902,NA,2.96725583076477,0,23.7117004394531,0,55601,"MAB","NYB",1730,-52,23.7117004394531,NA,11.5216999053955,11.5216999053955,2014,9
"34735",NA,-73.3243560791016,39.3071670532227,20140902,NA,2.76877856254578,0,23.7262001037598,0,55602,"MAB","NYB",1730,-52,23.7262001037598,NA,11.5291004180908,11.5291004180908,2014,9
"34736",NA,-73.3257522583008,39.3074760437012,20140902,NA,2.76877856254578,0,23.6772003173828,0,55603,"MAB","NYB",1730,-51,23.6772003173828,NA,11.5325002670288,11.5325002670288,2014,9
"34737",NA,-73.3295288085938,39.3067855834961,20140902,NA,1.00232195854187,0,23.7985992431641,0,55616,"MAB","NYB",1730,-51,23.7985992431641,NA,11.538800239563,11.538800239563,2014,9
"34738",NA,-73.3315353393555,39.3080062866211,20140902,NA,2.73900651931763,0,23.7544994354248,0,55617,"MAB","NYB",1730,-51,23.7544994354248,NA,11.5375003814697,11.5375003814697,2014,9
"34739",NA,-73.3335342407227,39.3092231750488,20140902,NA,3.08634161949158,0,23.7562007904053,0,55618,"MAB","NYB",1730,-50,23.7562007904053,NA,11.5275001525879,11.5275001525879,2014,9
"34740",NA,-73.3356399536133,39.3105049133301,20140902,NA,3.26497054100037,0,23.7705993652344,0,55633,"MAB","NYB",1730,-50,23.7705993652344,NA,11.5377998352051,11.5377998352051,2014,9
"34741",NA,-73.3375930786133,39.311695098877,20140902,NA,3.09626483917236,0,23.7786998748779,0,55634,"MAB","NYB",1730,-50,23.7786998748779,NA,11.5306997299194,11.5306997299194,2014,9
"34742",NA,-73.3394927978516,39.3128547668457,20140902,NA,2.99702620506287,0,23.7896995544434,0,55635,"MAB","NYB",1730,-50,23.7896995544434,NA,11.5341997146606,11.5341997146606,2014,9
"34743",NA,-73.3413772583008,39.3139991760254,20140902,NA,3.13595938682556,0,23.7896995544434,0,55636,"MAB","NYB",1730,-50,23.7896995544434,NA,11.539999961853,11.539999961853,2014,9
"34744",NA,-73.3432998657227,39.3151702880859,20140902,NA,2.62984228134155,0,23.8409004211426,0,55637,"MAB","NYB",1730,-50,23.8409004211426,NA,11.5440998077393,11.5440998077393,2014,9
"34745",NA,-73.3451232910156,39.3162803649902,20140902,NA,2.84816718101501,0,23.8348999023438,0,55648,"MAB","NYB",1730,-50,23.8348999023438,NA,11.5508003234863,11.5508003234863,2014,9
"34746",NA,-73.3468246459961,39.3173179626465,20140902,NA,2.49090790748596,0,23.8763008117676,0,55649,"MAB","NYB",1730,-50,23.8763008117676,NA,11.5583000183105,11.5583000183105,2014,9
"34747",NA,-73.3485641479492,39.3183784484863,20140902,NA,2.98710107803345,0,23.8516998291016,0,55650,"MAB","NYB",1730,-50,23.8516998291016,NA,11.5544996261597,11.5544996261597,2014,9
"34748",NA,-73.3504257202148,39.3195114135742,20140902,NA,2.8580904006958,0,23.872200012207,0,55651,"MAB","NYB",1730,-50,23.872200012207,NA,11.5572996139526,11.5572996139526,2014,9
"34749",NA,-73.3523559570312,39.320686340332,20140902,NA,2.31227707862854,0,23.9183006286621,0,55652,"MAB","NYB",1730,-50,23.9183006286621,NA,11.552300453186,11.552300453186,2014,9
"34750",NA,-73.3540649414062,39.3217277526855,20140902,NA,2.4611349105835,0,23.9596996307373,0,55653,"MAB","NYB",1730,-50,23.9596996307373,NA,11.5562000274658,11.5562000274658,2014,9
"34751",NA,-73.3558197021484,39.3227958679199,20140902,NA,2.530601978302,0,23.9979000091553,0,55669,"MAB","NYB",1730,-50,23.9979000091553,NA,11.548999786377,11.548999786377,2014,9
"34752",NA,-73.3577499389648,39.3239707946777,20140902,NA,2.8481650352478,0,23.7660007476807,0,55670,"MAB","NYB",1730,-50,23.7660007476807,NA,11.5458002090454,11.5458002090454,2014,9
"34753",NA,-73.359504699707,39.3250389099121,20140902,NA,2.44128680229187,0,23.7611999511719,0,55671,"MAB","NYB",1730,-48,23.7611999511719,NA,11.5483999252319,11.5483999252319,2014,9
"34754",NA,-73.3647537231445,39.3280830383301,20140902,NA,1.26034235954285,0,24.0750007629395,0,55672,"MAB","NYB",1730,-48,24.0750007629395,NA,11.5346002578735,11.5346002578735,2014,9
"34755",NA,-73.3662033081055,39.3292999267578,20140902,NA,2.85808801651001,0,23.6525001525879,0,55683,"MAB","NYB",1730,-48,23.6525001525879,NA,11.5248003005981,11.5248003005981,2014,9
"34756",NA,-73.3677673339844,39.3306121826172,20140902,NA,2.88785862922668,0,23.7091007232666,0,55684,"MAB","NYB",1730,-48,23.7091007232666,NA,11.5212001800537,11.5212001800537,2014,9
"34757",NA,-73.3692016601562,39.3318214416504,20140902,NA,3.17564940452576,0,23.6660995483398,0,55685,"MAB","NYB",1730,-48,23.6660995483398,NA,11.520299911499,11.520299911499,2014,9
"34758",NA,-73.3706893920898,39.3330764770508,20140902,NA,3.14587783813477,0,23.6742000579834,0,55686,"MAB","NYB",1730,-48,23.6742000579834,NA,11.5104999542236,11.5104999542236,2014,9
"34759",NA,-73.3721160888672,39.3342742919922,20140902,NA,3.22526788711548,0,23.6891002655029,0,55687,"MAB","NYB",1730,-48,23.6891002655029,NA,11.5094003677368,11.5094003677368,2014,9
"34760",NA,-73.3735961914062,39.3355255126953,20140902,NA,3.1161060333252,0,23.7005996704102,0,55688,"MAB","NYB",1730,-48,23.7005996704102,NA,11.5024995803833,11.5024995803833,2014,9
"34761",NA,-73.3748474121094,39.3365745544434,20140902,NA,3.02679109573364,0,23.6424007415771,0,55703,"MAB","NYB",1730,-48,23.6424007415771,NA,11.4919004440308,11.4919004440308,2014,9
"34762",NA,-73.3763656616211,39.3378486633301,20140902,NA,3.13595271110535,0,23.718599319458,0,55704,"MAB","NYB",1730,-48,23.718599319458,NA,11.4882001876831,11.4882001876831,2014,9
"34763",NA,-73.3776473999023,39.3389282226562,20140902,NA,2.84816122055054,0,23.8334999084473,0,55705,"MAB","NYB",1730,-48,23.8334999084473,NA,11.4738998413086,11.4738998413086,2014,9
"34764",NA,-73.3791656494141,39.3402061462402,20140902,NA,2.70922756195068,0,23.7357006072998,0,55706,"MAB","NYB",1730,-48,23.7357006072998,NA,11.4829998016357,11.4829998016357,2014,9
"34765",NA,-73.3806610107422,39.3414649963379,20140902,NA,3.0069420337677,0,23.8160991668701,0,55707,"MAB","NYB",1730,-48,23.8160991668701,NA,11.5043001174927,11.5043001174927,2014,9
"34766",NA,-73.3820495605469,39.3426361083984,20140902,NA,2.9970178604126,0,23.8477993011475,0,55708,"MAB","NYB",1730,-47,23.8477993011475,NA,11.5247001647949,11.5247001647949,2014,9
"34767",NA,-73.383544921875,39.3438911437988,20140902,NA,2.75884532928467,0,24.1415996551514,0,55719,"MAB","NYB",1730,-47,24.1415996551514,NA,11.5404996871948,11.5404996871948,2014,9
"34768",NA,-73.3849105834961,39.345043182373,20140902,NA,2.14356660842896,0,24.2567005157471,0,55720,"MAB","NYB",1730,-47,24.2567005157471,NA,11.581000328064,11.581000328064,2014,9
"34769",NA,-73.3864517211914,39.3463363647461,20140902,NA,2.55044412612915,0,24.2385005950928,0,55721,"MAB","NYB",1730,-47,24.2385005950928,NA,11.5705995559692,11.5705995559692,2014,9
"34770",NA,-73.3877410888672,39.3474197387695,20140902,NA,2.45120549201965,0,24.2042007446289,0,55722,"MAB","NYB",1730,-47,24.2042007446289,NA,11.5718002319336,11.5718002319336,2014,9
"34771",NA,-73.389274597168,39.3487129211426,20140902,NA,2.53059601783752,0,24.0547008514404,0,55723,"MAB","NYB",1730,-47,24.0547008514404,NA,11.5755996704102,11.5755996704102,2014,9
"34772",NA,-73.390739440918,39.3499488830566,20140902,NA,2.65960597991943,0,24.1604995727539,0,55724,"MAB","NYB",1730,-47,24.1604995727539,NA,11.5845003128052,11.5845003128052,2014,9
"34773",NA,-73.3882293701172,39.3523559570312,20140902,NA,1.25041580200195,0,24.3185005187988,0,55741,"MAB","NYB",1730,-47,24.3185005187988,NA,11.5972003936768,11.5972003936768,2014,9
"34774",NA,-73.3895721435547,39.3525466918945,20140902,NA,2.5702908039093,0,24.2560005187988,0,55742,"MAB","NYB",1730,-47,24.2560005187988,NA,11.6054000854492,11.6054000854492,2014,9
"34775",NA,-73.3909149169922,39.3527336120605,20140902,NA,2.52067112922668,0,24.2007999420166,0,55743,"MAB","NYB",1730,-47,24.2007999420166,NA,11.6164999008179,11.6164999008179,2014,9
"34776",NA,-73.3921813964844,39.352912902832,20140902,NA,2.43135666847229,0,24.2353992462158,0,55744,"MAB","NYB",1730,-47,24.2353992462158,NA,11.6344995498657,11.6344995498657,2014,9
"34777",NA,-73.3933715820312,39.3530807495117,20140902,NA,2.86800575256348,0,23.9356994628906,0,55745,"MAB","NYB",1730,-47,23.9356994628906,NA,11.6499996185303,11.6499996185303,2014,9
"34778",NA,-73.3947372436523,39.353271484375,20140902,NA,2.70922446250916,0,24.1021995544434,0,55757,"MAB","NYB",1730,-47,24.1021995544434,NA,11.6701002120972,11.6701002120972,2014,9
"34779",NA,-73.3959884643555,39.3534469604492,20140902,NA,2.76876711845398,0,24.2222003936768,0,55758,"MAB","NYB",1730,-47,24.2222003936768,NA,11.6675996780396,11.6675996780396,2014,9
"34780",NA,-73.3973083496094,39.3536338806152,20140902,NA,2.62983345985413,0,24.2975997924805,0,55759,"MAB","NYB",1730,-47,24.2975997924805,NA,11.6507997512817,11.6507997512817,2014,9
"34781",NA,-73.3984527587891,39.3537940979004,20140902,NA,2.97716760635376,0,23.9780006408691,0,55760,"MAB","NYB",1730,-47,23.9780006408691,NA,11.6466999053955,11.6466999053955,2014,9
"34782",NA,-73.3997955322266,39.3539810180664,20140902,NA,2.45120453834534,0,24.1466007232666,0,55761,"MAB","NYB",1730,-47,24.1466007232666,NA,11.6470003128052,11.6470003128052,2014,9
"34783",NA,-73.4009552001953,39.3541450500488,20140902,NA,2.08402109146118,0,24.3619995117188,0,55762,"MAB","NYB",1730,-47,24.3619995117188,NA,11.6464996337891,11.6464996337891,2014,9
"34784",NA,-73.4023361206055,39.3543395996094,20140902,NA,2.33211779594421,0,24.3348007202148,0,55763,"MAB","NYB",1730,-47,24.3348007202148,NA,11.6424999237061,11.6424999237061,2014,9
"34785",NA,-73.4038009643555,39.3545455932617,20140902,NA,2.71914744377136,0,24.3864994049072,0,55779,"MAB","NYB",1730,-47,24.3864994049072,NA,11.6349000930786,11.6349000930786,2014,9
"34786",NA,-73.405143737793,39.354736328125,20140902,NA,2.29242205619812,0,24.3978004455566,0,55780,"MAB","NYB",1730,-47,24.3978004455566,NA,11.6297998428345,11.6297998428345,2014,9
"34787",NA,-73.4065246582031,39.3549270629883,20140902,NA,2.40158486366272,0,24.5680999755859,0,55781,"MAB","NYB",1730,-47,24.5680999755859,NA,11.6206998825073,11.6206998825073,2014,9
"34788",NA,-73.4079055786133,39.3551216125488,20140902,NA,2.04432582855225,0,24.5153007507324,0,55782,"MAB","NYB",1730,-47,24.5153007507324,NA,11.6118001937866,11.6118001937866,2014,9
"34789",NA,-73.4093399047852,39.3553237915039,20140902,NA,2.68937587738037,0,24.5109004974365,0,55783,"MAB","NYB",1730,-47,24.5109004974365,NA,11.5972003936768,11.5972003936768,2014,9
"34790",NA,-73.4107894897461,39.3555297851562,20140902,NA,2.58021354675293,0,24.5016002655029,0,55784,"MAB","NYB",1730,-47,24.5016002655029,NA,11.5771999359131,11.5771999359131,2014,9
"34791",NA,-73.4122467041016,39.3557319641113,20140902,NA,2.53059434890747,0,24.5048007965088,0,55796,"MAB","NYB",1730,-47,24.5048007965088,NA,11.5593996047974,11.5593996047974,2014,9
